c(g:s)(CV_Vd_n1191_ac_des) X,c(g:s)(CV_Vd_n1191_ac_des) Y,c(g:s)(CV_Vd_n1217_ac_des) X,c(g:s)(CV_Vd_n1217_ac_des) Y,c(g:s)(CV_Vd_n1237_ac_des) X,c(g:s)(CV_Vd_n1237_ac_des) Y,c(g:s)(CV_Vd_n1257_ac_des) X,c(g:s)(CV_Vd_n1257_ac_des) Y,c(g:s)(CV_Vd_n1277_ac_des) X,c(g:s)(CV_Vd_n1277_ac_des) Y,c(g:s)(CV_Vd_n1297_ac_des) X,c(g:s)(CV_Vd_n1297_ac_des) Y,c(g:s)(CV_Vd_n1317_ac_des) X,c(g:s)(CV_Vd_n1317_ac_des) Y,c(g:s)(CV_Vd_n1337_ac_des) X,c(g:s)(CV_Vd_n1337_ac_des) Y,c(g:s)(CV_Vd_n1357_ac_des) X,c(g:s)(CV_Vd_n1357_ac_des) Y,c(g:s)(CV_Vd_n1377_ac_des) X,c(g:s)(CV_Vd_n1377_ac_des) Y,c(g:s)(CV_Vd_n1397_ac_des) X,c(g:s)(CV_Vd_n1397_ac_des) Y,c(g:s)(CV_Vd_n1417_ac_des) X,c(g:s)(CV_Vd_n1417_ac_des) Y,c(g:s)(CV_Vd_n1437_ac_des) X,c(g:s)(CV_Vd_n1437_ac_des) Y,c(g:s)(CV_Vd_n1457_ac_des) X,c(g:s)(CV_Vd_n1457_ac_des) Y,c(g:s)(CV_Vd_n1477_ac_des) X,c(g:s)(CV_Vd_n1477_ac_des) Y,c(g:s)(CV_Vd_n1497_ac_des) X,c(g:s)(CV_Vd_n1497_ac_des) Y,c(g:s)(CV_Vd_n1517_ac_des) X,c(g:s)(CV_Vd_n1517_ac_des) Y,c(g:s)(CV_Vd_n1537_ac_des) X,c(g:s)(CV_Vd_n1537_ac_des) Y,c(g:s)(CV_Vd_n1557_ac_des) X,c(g:s)(CV_Vd_n1557_ac_des) Y,c(g:s)(CV_Vd_n1577_ac_des) X,c(g:s)(CV_Vd_n1577_ac_des) Y,c(g:s)(CV_Vd_n1597_ac_des) X,c(g:s)(CV_Vd_n1597_ac_des) Y,c(g:s)(CV_Vd_n1617_ac_des) X,c(g:s)(CV_Vd_n1617_ac_des) Y,c(g:s)(CV_Vd_n1637_ac_des) X,c(g:s)(CV_Vd_n1637_ac_des) Y,c(g:s)(CV_Vd_n1657_ac_des) X,c(g:s)(CV_Vd_n1657_ac_des) Y,c(g:s)(CV_Vd_n1677_ac_des) X,c(g:s)(CV_Vd_n1677_ac_des) Y,c(g:s)(CV_Vd_n1697_ac_des) X,c(g:s)(CV_Vd_n1697_ac_des) Y,c(g:s)(CV_Vd_n1717_ac_des) X,c(g:s)(CV_Vd_n1717_ac_des) Y,c(g:s)(CV_Vd_n1737_ac_des) X,c(g:s)(CV_Vd_n1737_ac_des) Y,c(g:s)(CV_Vd_n1757_ac_des) X,c(g:s)(CV_Vd_n1757_ac_des) Y,c(g:s)(CV_Vd_n1777_ac_des) X,c(g:s)(CV_Vd_n1777_ac_des) Y,c(g:s)(CV_Vd_n1797_ac_des) X,c(g:s)(CV_Vd_n1797_ac_des) Y,c(g:s)(CV_Vd_n1817_ac_des) X,c(g:s)(CV_Vd_n1817_ac_des) Y,c(g:s)(CV_Vd_n1837_ac_des) X,c(g:s)(CV_Vd_n1837_ac_des) Y,c(g:s)(CV_Vd_n1857_ac_des) X,c(g:s)(CV_Vd_n1857_ac_des) Y,c(g:s)(CV_Vd_n1877_ac_des) X,c(g:s)(CV_Vd_n1877_ac_des) Y,c(g:s)(CV_Vd_n1897_ac_des) X,c(g:s)(CV_Vd_n1897_ac_des) Y,c(g:s)(CV_Vd_n1917_ac_des) X,c(g:s)(CV_Vd_n1917_ac_des) Y,c(g:s)(CV_Vd_n1937_ac_des) X,c(g:s)(CV_Vd_n1937_ac_des) Y,c(g:s)(CV_Vd_n1957_ac_des) X,c(g:s)(CV_Vd_n1957_ac_des) Y,c(g:s)(CV_Vd_n1977_ac_des) X,c(g:s)(CV_Vd_n1977_ac_des) Y,c(g:s)(CV_Vd_n1997_ac_des) X,c(g:s)(CV_Vd_n1997_ac_des) Y,c(g:s)(CV_Vd_n2017_ac_des) X,c(g:s)(CV_Vd_n2017_ac_des) Y,c(g:s)(CV_Vd_n2037_ac_des) X,c(g:s)(CV_Vd_n2037_ac_des) Y,c(g:s)(CV_Vd_n2057_ac_des) X,c(g:s)(CV_Vd_n2057_ac_des) Y
-0.444,-2.317688e-17,-0.444,-2.2586611e-17,-0.444,-1.9241115e-17,-0.42413662,-1.7239027e-17,-0.444,-1.6531768e-17,-0.444,-1.6143358e-17,-0.444,-1.5930608e-17,-0.444,-1.5816035e-17,-0.43532527,-1.601949e-17,-0.43532527,-1.5996222e-17,-0.43532527,-1.5975647e-17,-0.444,-1.5686059e-17,-0.444,-1.5667475e-17,-0.444,-1.5644592e-17,-0.444,-1.5624578e-17,-0.444,-1.5605654e-17,-0.444,-1.5587554e-17,-0.444,-1.557113e-17,-0.444,-1.5556078e-17,-0.444,-1.5538827e-17,-0.444,-1.5524304e-17,-0.41883182,-1.6286948e-17,-0.444,-1.5489732e-17,-0.444,-1.5471518e-17,-0.444,-1.5459673e-17,-0.444,-1.5447835e-17,-0.43497554,-1.5729388e-17,-0.43497554,-1.5719566e-17,-0.43497554,-1.570525e-17,-0.43497554,-1.5698307e-17,-0.444,-1.5398509e-17,-0.43497554,-1.5688359e-17,-0.43497554,-1.5684194e-17,-0.43497554,-1.5674459e-17,-0.43497554,-1.566908e-17,-0.43497554,-1.5661467e-17,-0.43497554,-1.5655576e-17,-0.43497554,-1.5645958e-17,-0.43497554,-1.5643411e-17,-0.43476893,-1.5643969e-17,-0.43497554,-1.5631382e-17,-0.43497554,-1.5628194e-17,-0.43476893,-1.5623454e-17,-0.43476893,-1.5619773e-17
-0.45,-2.3392066e-17,-0.45,-2.2814029e-17,-0.45,-1.9466113e-17,-0.43013662,-1.7223231e-17,-0.45,-1.6470335e-17,-0.45,-1.6031327e-17,-0.45,-1.5782524e-17,-0.45,-1.5651126e-17,-0.44132527,-1.5824014e-17,-0.44132527,-1.5809344e-17,-0.44132527,-1.5791829e-17,-0.45,-1.5494103e-17,-0.45,-1.5471806e-17,-0.45,-1.5450591e-17,-0.45,-1.543227e-17,-0.45,-1.5412172e-17,-0.45,-1.5392473e-17,-0.45,-1.5375231e-17,-0.45,-1.5359889e-17,-0.45,-1.5342344e-17,-0.45,-1.5326406e-17,-0.42483182,-1.6120078e-17,-0.45,-1.5285153e-17,-0.45,-1.5274458e-17,-0.45,-1.5260578e-17,-0.45,-1.5247506e-17,-0.44097554,-1.5520936e-17,-0.44097554,-1.5521943e-17,-0.44097554,-1.5514933e-17,-0.44097554,-1.5508217e-17,-0.45,-1.5202853e-17,-0.44097554,-1.5496285e-17,-0.44097554,-1.5488748e-17,-0.44097554,-1.5482146e-17,-0.44097554,-1.5475754e-17,-0.44097554,-1.5464266e-17,-0.44097554,-1.5461615e-17,-0.44097554,-1.5456686e-17,-0.44097554,-1.5440925e-17,-0.44076893,-1.5449703e-17,-0.44097554,-1.5436966e-17,-0.44097554,-1.542515e-17,-0.44076893,-1.5429623e-17,-0.44076893,-1.5426855e-17
-0.456,-2.3590779e-17,-0.456,-2.3032689e-17,-0.456,-1.9704407e-17,-0.43613662,-1.7221083e-17,-0.456,-1.6420931e-17,-0.456,-1.5929003e-17,-0.456,-1.5645332e-17,-0.456,-1.5483216e-17,-0.44732527,-1.565778e-17,-0.44732527,-1.562491e-17,-0.44732527,-1.5601147e-17,-0.456,-1.53009e-17,-0.456,-1.5278211e-17,-0.456,-1.5255161e-17,-0.456,-1.5234792e-17,-0.456,-1.5211714e-17,-0.456,-1.5193021e-17,-0.456,-1.5175471e-17,-0.456,-1.5158447e-17,-0.456,-1.514086e-17,-0.456,-1.5123413e-17,-0.43083182,-1.5929167e-17,-0.456,-1.5086664e-17,-0.456,-1.5070658e-17,-0.456,-1.5056829e-17,-0.456,-1.5043601e-17,-0.44697554,-1.5340948e-17,-0.44697554,-1.532624e-17,-0.44697554,-1.5318205e-17,-0.44697554,-1.5310792e-17,-0.456,-1.4996881e-17,-0.44697554,-1.5297548e-17,-0.44697554,-1.5290285e-17,-0.44697554,-1.5282748e-17,-0.44697554,-1.5275714e-17,-0.44697554,-1.5269471e-17,-0.44697554,-1.525734e-17,-0.44697554,-1.5256022e-17,-0.44697554,-1.5246781e-17,-0.44676893,-1.5249698e-17,-0.44697554,-1.5234383e-17,-0.44697554,-1.5230348e-17,-0.44676893,-1.5230922e-17,-0.44676893,-1.5222952e-17
-0.462,-2.378723e-17,-0.462,-2.3244632e-17,-0.462,-1.9960221e-17,-0.44213662,-1.7224019e-17,-0.462,-1.6387146e-17,-0.462,-1.5836142e-17,-0.462,-1.5509341e-17,-0.462,-1.5320232e-17,-0.45332527,-1.5478116e-17,-0.45332527,-1.5437262e-17,-0.45332527,-1.5410881e-17,-0.462,-1.5106013e-17,-0.462,-1.5080198e-17,-0.462,-1.505679e-17,-0.462,-1.5036405e-17,-0.462,-1.5012488e-17,-0.462,-1.4992262e-17,-0.462,-1.4973e-17,-0.462,-1.4954773e-17,-0.462,-1.4936511e-17,-0.462,-1.4917878e-17,-0.43683182,-1.5735736e-17,-0.462,-1.4875069e-17,-0.462,-1.4865274e-17,-0.462,-1.4849109e-17,-0.462,-1.4825093e-17,-0.45297554,-1.512204e-17,-0.45297554,-1.5124708e-17,-0.45297554,-1.5118456e-17,-0.45297554,-1.5109435e-17,-0.462,-1.4786508e-17,-0.45297554,-1.5094482e-17,-0.45297554,-1.5086573e-17,-0.45297554,-1.5078295e-17,-0.45297554,-1.5070919e-17,-0.45297554,-1.5065663e-17,-0.45297554,-1.5050895e-17,-0.45297554,-1.5050667e-17,-0.45297554,-1.5037654e-17,-0.45276893,-1.5044793e-17,-0.45297554,-1.5027631e-17,-0.45297554,-1.5023836e-17,-0.45276893,-1.5024272e-17,-0.45276893,-1.5006606e-17
-0.468,-2.3976948e-17,-0.468,-2.3450206e-17,-0.468,-2.0225055e-17,-0.44813662,-1.7255861e-17,-0.468,-1.6371682e-17,-0.468,-1.5754486e-17,-0.468,-1.5386366e-17,-0.468,-1.5163227e-17,-0.45932527,-1.5297476e-17,-0.45932527,-1.5246196e-17,-0.45932527,-1.5205673e-17,-0.468,-1.4911518e-17,-0.468,-1.4885479e-17,-0.468,-1.4860067e-17,-0.468,-1.4836987e-17,-0.468,-1.4812364e-17,-0.468,-1.4791033e-17,-0.468,-1.4771243e-17,-0.468,-1.4750756e-17,-0.468,-1.473075e-17,-0.468,-1.4712166e-17,-0.44283182,-1.5539143e-17,-0.468,-1.4673903e-17,-0.468,-1.4656863e-17,-0.468,-1.4640991e-17,-0.468,-1.46227e-17,-0.45897554,-1.4922767e-17,-0.45897554,-1.4918137e-17,-0.45897554,-1.4910268e-17,-0.45897554,-1.4901353e-17,-0.468,-1.4575602e-17,-0.45897554,-1.4884332e-17,-0.45897554,-1.4876798e-17,-0.45897554,-1.4868674e-17,-0.45897554,-1.4863838e-17,-0.45897554,-1.4855587e-17,-0.45897554,-1.4845913e-17,-0.45897554,-1.4839107e-17,-0.45897554,-1.4830779e-17,-0.45876893,-1.4831966e-17,-0.45897554,-1.4817708e-17,-0.45897554,-1.480875e-17,-0.45876893,-1.4811066e-17,-0.45876893,-1.4803551e-17
-0.474,-2.4162225e-17,-0.474,-2.3648723e-17,-0.474,-2.0495279e-17,-0.45413662,-1.7304654e-17,-0.474,-1.6384588e-17,-0.474,-1.5692548e-17,-0.474,-1.5273138e-17,-0.474,-1.5016889e-17,-0.46532527,-1.5118688e-17,-0.46532527,-1.5057e-17,-0.46532527,-1.5022237e-17,-0.474,-1.4717258e-17,-0.474,-1.469525e-17,-0.474,-1.4671669e-17,-0.474,-1.4639901e-17,-0.474,-1.4620152e-17,-0.474,-1.4596158e-17,-0.474,-1.4566419e-17,-0.474,-1.4555323e-17,-0.474,-1.453497e-17,-0.474,-1.4510084e-17,-0.44883182,-1.5342392e-17,-0.474,-1.447511e-17,-0.474,-1.4454841e-17,-0.474,-1.4441229e-17,-0.474,-1.442661e-17,-0.46497554,-1.4718588e-17,-0.46497554,-1.4706894e-17,-0.46497554,-1.4699918e-17,-0.46497554,-1.4690652e-17,-0.474,-1.4373868e-17,-0.46497554,-1.4673362e-17,-0.46497554,-1.4664948e-17,-0.46497554,-1.465658e-17,-0.46497554,-1.4652189e-17,-0.46497554,-1.464429e-17,-0.46497554,-1.4633407e-17,-0.46497554,-1.4626467e-17,-0.46497554,-1.4618253e-17,-0.46476893,-1.4616947e-17,-0.46497554,-1.4596016e-17,-0.46497554,-1.4593045e-17,-0.46476893,-1.4595943e-17,-0.46476893,-1.4589425e-17
-0.48,-2.4343699e-17,-0.48,-2.3841816e-17,-0.48,-2.0765599e-17,-0.46013662,-1.7378524e-17,-0.48,-1.6418318e-17,-0.48,-1.5655648e-17,-0.48,-1.5183373e-17,-0.48,-1.4889744e-17,-0.47132527,-1.4946361e-17,-0.47132527,-1.4873935e-17,-0.47132527,-1.4833097e-17,-0.48,-1.4548578e-17,-0.48,-1.4516505e-17,-0.48,-1.4495257e-17,-0.48,-1.4469415e-17,-0.48,-1.4443591e-17,-0.48,-1.4417281e-17,-0.48,-1.4396084e-17,-0.48,-1.4374227e-17,-0.48,-1.4353311e-17,-0.48,-1.4332548e-17,-0.45483182,-1.5144759e-17,-0.48,-1.428648e-17,-0.48,-1.4274003e-17,-0.48,-1.4254945e-17,-0.48,-1.4242871e-17,-0.47097554,-1.4514718e-17,-0.47097554,-1.4503698e-17,-0.47097554,-1.4485672e-17,-0.47097554,-1.4483665e-17,-0.48,-1.418658e-17,-0.47097554,-1.4465625e-17,-0.47097554,-1.4456544e-17,-0.47097554,-1.4446167e-17,-0.47097554,-1.4439889e-17,-0.47097554,-1.4427065e-17,-0.47097554,-1.4426263e-17,-0.47097554,-1.4417722e-17,-0.47097554,-1.4410004e-17,-0.47076893,-1.4407765e-17,-0.47097554,-1.4394408e-17,-0.47097554,-1.4386326e-17,-0.47076893,-1.4383432e-17,-0.47076893,-1.4372246e-17
-0.486,-2.4521753e-17,-0.486,-2.4029677e-17,-0.486,-2.1037364e-17,-0.46613662,-1.7481205e-17,-0.486,-1.6486893e-17,-0.486,-1.5647865e-17,-0.486,-1.5119319e-17,-0.486,-1.478641e-17,-0.47732527,-1.4786862e-17,-0.47732527,-1.4699443e-17,-0.47732527,-1.4655428e-17,-0.486,-1.4399215e-17,-0.486,-1.4371501e-17,-0.486,-1.4342474e-17,-0.486,-1.4315985e-17,-0.486,-1.4282444e-17,-0.486,-1.426331e-17,-0.486,-1.424084e-17,-0.486,-1.4218237e-17,-0.486,-1.4196445e-17,-0.486,-1.4175285e-17,-0.46083182,-1.4939241e-17,-0.486,-1.413478e-17,-0.486,-1.4111371e-17,-0.486,-1.4100681e-17,-0.486,-1.4085727e-17,-0.47697554,-1.4320817e-17,-0.47697554,-1.4301459e-17,-0.47697554,-1.4292312e-17,-0.47697554,-1.4289084e-17,-0.486,-1.4009903e-17,-0.47697554,-1.4269262e-17,-0.47697554,-1.4261735e-17,-0.47697554,-1.4251991e-17,-0.47697554,-1.4243929e-17,-0.47697554,-1.4235399e-17,-0.47697554,-1.4229995e-17,-0.47697554,-1.4221838e-17,-0.47697554,-1.4211778e-17,-0.47676893,-1.4211448e-17,-0.47697554,-1.4196875e-17,-0.47697554,-1.418454e-17,-0.47676893,-1.418888e-17,-0.47676893,-1.4182281e-17
-0.492,-2.4696723e-17,-0.492,-2.4212104e-17,-0.492,-2.1305716e-17,-0.47213662,-1.7616224e-17,-0.492,-1.6596162e-17,-0.492,-1.5670772e-17,-0.492,-1.5086407e-17,-0.492,-1.4716736e-17,-0.48332527,-1.4647907e-17,-0.48332527,-1.45462e-17,-0.48332527,-1.4494152e-17,-0.492,-1.4281377e-17,-0.492,-1.425263e-17,-0.492,-1.4223354e-17,-0.492,-1.4194916e-17,-0.492,-1.4168555e-17,-0.492,-1.4140822e-17,-0.492,-1.4118031e-17,-0.492,-1.4094818e-17,-0.492,-1.4072828e-17,-0.492,-1.4050828e-17,-0.46683182,-1.4726494e-17,-0.492,-1.4011835e-17,-0.492,-1.3994429e-17,-0.492,-1.3978396e-17,-0.492,-1.3963737e-17,-0.48297554,-1.4148981e-17,-0.48297554,-1.4137843e-17,-0.48297554,-1.4126981e-17,-0.48297554,-1.4110654e-17,-0.492,-1.3909818e-17,-0.48297554,-1.4094472e-17,-0.48297554,-1.4088299e-17,-0.48297554,-1.4078245e-17,-0.48297554,-1.407009e-17,-0.48297554,-1.4063124e-17,-0.48297554,-1.4050448e-17,-0.48297554,-1.4045987e-17,-0.48297554,-1.4041674e-17,-0.48276893,-1.4039431e-17,-0.48297554,-1.4025317e-17,-0.48297554,-1.4018077e-17,-0.48276893,-1.4016409e-17,-0.48276893,-1.4009235e-17
-0.498,-2.4862525e-17,-0.498,-2.4390046e-17,-0.498,-2.1567167e-17,-0.47813662,-1.7772112e-17,-0.498,-1.6730901e-17,-0.498,-1.5723607e-17,-0.498,-1.5086064e-17,-0.498,-1.4679835e-17,-0.48932527,-1.4536455e-17,-0.48932527,-1.442119e-17,-0.48932527,-1.4365221e-17,-0.498,-1.4197855e-17,-0.498,-1.4167587e-17,-0.498,-1.4138933e-17,-0.498,-1.4111424e-17,-0.498,-1.4081348e-17,-0.498,-1.4056397e-17,-0.498,-1.4032151e-17,-0.498,-1.4008451e-17,-0.498,-1.3986156e-17,-0.498,-1.3965382e-17,-0.47283182,-1.4531943e-17,-0.498,-1.3925259e-17,-0.498,-1.3909669e-17,-0.498,-1.3894263e-17,-0.498,-1.3880084e-17,-0.48897554,-1.4008204e-17,-0.48897554,-1.3996872e-17,-0.48897554,-1.3986244e-17,-0.48897554,-1.396966e-17,-0.498,-1.3824141e-17,-0.48897554,-1.3949814e-17,-0.48897554,-1.3946645e-17,-0.48897554,-1.3937656e-17,-0.48897554,-1.3929869e-17,-0.48897554,-1.3922983e-17,-0.48897554,-1.3908384e-17,-0.48897554,-1.3903878e-17,-0.48897554,-1.3890779e-17,-0.48876893,-1.3891887e-17,-0.48897554,-1.388494e-17,-0.48897554,-1.3879705e-17,-0.48876893,-1.3874626e-17,-0.48876893,-1.3869476e-17
-0.504,-2.5039282e-17,-0.504,-2.4564018e-17,-0.504,-2.1820707e-17,-0.48413662,-1.7968031e-17,-0.504,-1.6891892e-17,-0.504,-1.5810243e-17,-0.504,-1.5118559e-17,-0.504,-1.4673497e-17,-0.49532527,-1.4458276e-17,-0.49532527,-1.4328188e-17,-0.49532527,-1.4267731e-17,-0.504,-1.4148586e-17,-0.504,-1.4118672e-17,-0.504,-1.4090171e-17,-0.504,-1.4062613e-17,-0.504,-1.4033532e-17,-0.504,-1.4006658e-17,-0.504,-1.3981208e-17,-0.504,-1.3956912e-17,-0.504,-1.3928002e-17,-0.504,-1.3914544e-17,-0.47883182,-1.4335482e-17,-0.504,-1.3875488e-17,-0.504,-1.3860079e-17,-0.504,-1.3845151e-17,-0.504,-1.3831481e-17,-0.49497554,-1.3905309e-17,-0.49497554,-1.3893883e-17,-0.49497554,-1.3883292e-17,-0.49497554,-1.3873449e-17,-0.504,-1.3779424e-17,-0.49497554,-1.3851054e-17,-0.49497554,-1.3843406e-17,-0.49497554,-1.3836233e-17,-0.49497554,-1.3827774e-17,-0.49497554,-1.3820818e-17,-0.49497554,-1.3813768e-17,-0.49497554,-1.3800906e-17,-0.49497554,-1.3800781e-17,-0.49476893,-1.3796516e-17,-0.49497554,-1.3786063e-17,-0.49497554,-1.3780133e-17,-0.49476893,-1.3774424e-17,-0.49476893,-1.3769374e-17
-0.51,-2.5204526e-17,-0.51,-2.4734499e-17,-0.51,-2.2064576e-17,-0.49013662,-1.8190057e-17,-0.51,-1.7073276e-17,-0.51,-1.5923047e-17,-0.51,-1.518226e-17,-0.51,-1.4700092e-17,-0.50132527,-1.4414144e-17,-0.50132527,-1.4274747e-17,-0.50132527,-1.4203799e-17,-0.51,-1.4124078e-17,-0.51,-1.4095889e-17,-0.51,-1.4067638e-17,-0.51,-1.4038393e-17,-0.51,-1.4010896e-17,-0.51,-1.3981169e-17,-0.51,-1.3953203e-17,-0.51,-1.3929162e-17,-0.51,-1.3906215e-17,-0.51,-1.3884608e-17,-0.48483182,-1.4182818e-17,-0.51,-1.3850248e-17,-0.51,-1.3830052e-17,-0.51,-1.3815515e-17,-0.51,-1.3806726e-17,-0.50097554,-1.3840284e-17,-0.50097554,-1.3828788e-17,-0.50097554,-1.3818414e-17,-0.50097554,-1.3808733e-17,-0.51,-1.3754678e-17,-0.50097554,-1.3788376e-17,-0.50097554,-1.3779822e-17,-0.50097554,-1.3773411e-17,-0.50097554,-1.3765718e-17,-0.50097554,-1.3758552e-17,-0.50097554,-1.3751262e-17,-0.50097554,-1.3741958e-17,-0.50097554,-1.3738158e-17,-0.50076893,-1.3732209e-17,-0.50097554,-1.3719499e-17,-0.50097554,-1.371792e-17,-0.50076893,-1.3713485e-17,-0.50076893,-1.3701935e-17
-0.516,-2.5372723e-17,-0.516,-2.4901751e-17,-0.516,-2.2297616e-17,-0.49613662,-1.842411e-17,-0.516,-1.7264425e-17,-0.516,-1.6051243e-17,-0.516,-1.526311e-17,-0.516,-1.4740951e-17,-0.50732527,-1.4399974e-17,-0.50732527,-1.4245621e-17,-0.50732527,-1.4169507e-17,-0.516,-1.4109393e-17,-0.516,-1.4082779e-17,-0.516,-1.4054973e-17,-0.516,-1.4026575e-17,-0.516,-1.3995861e-17,-0.516,-1.3967548e-17,-0.516,-1.393981e-17,-0.516,-1.3915596e-17,-0.516,-1.3890138e-17,-0.516,-1.3870283e-17,-0.49083182,-1.4052299e-17,-0.516,-1.3835601e-17,-0.516,-1.3819862e-17,-0.516,-1.3807066e-17,-0.516,-1.3794169e-17,-0.50697554,-1.3805114e-17,-0.50697554,-1.3794188e-17,-0.50697554,-1.3783782e-17,-0.50697554,-1.3772512e-17,-0.516,-1.3742318e-17,-0.50697554,-1.3751481e-17,-0.50697554,-1.3748159e-17,-0.50697554,-1.3740249e-17,-0.50697554,-1.3733016e-17,-0.50697554,-1.3725951e-17,-0.50697554,-1.3715462e-17,-0.50697554,-1.3710705e-17,-0.50697554,-1.3702792e-17,-0.50676893,-1.3699195e-17,-0.50697554,-1.3688083e-17,-0.50697554,-1.368256e-17,-0.50676893,-1.368203e-17,-0.50676893,-1.3676502e-17
-0.522,-2.5537623e-17,-0.522,-2.5066434e-17,-0.522,-2.2519325e-17,-0.50213662,-1.8670226e-17,-0.522,-1.7459195e-17,-0.522,-1.6188684e-17,-0.522,-1.5348125e-17,-0.522,-1.4786967e-17,-0.51332527,-1.4405558e-17,-0.51332527,-1.4233381e-17,-0.51332527,-1.4153948e-17,-0.522,-1.4078304e-17,-0.522,-1.4068358e-17,-0.522,-1.4037052e-17,-0.522,-1.4013288e-17,-0.522,-1.3980813e-17,-0.522,-1.3953015e-17,-0.522,-1.3921416e-17,-0.522,-1.3900772e-17,-0.522,-1.3875481e-17,-0.522,-1.3853699e-17,-0.49683182,-1.3958945e-17,-0.522,-1.3819815e-17,-0.522,-1.3805789e-17,-0.522,-1.3791999e-17,-0.522,-1.3780498e-17,-0.51297554,-1.3788413e-17,-0.51297554,-1.3776233e-17,-0.51297554,-1.3765679e-17,-0.51297554,-1.3757574e-17,-0.522,-1.3728493e-17,-0.51297554,-1.3738948e-17,-0.51297554,-1.3732109e-17,-0.51297554,-1.3721968e-17,-0.51297554,-1.3712362e-17,-0.51297554,-1.3707532e-17,-0.51297554,-1.3698748e-17,-0.51297554,-1.3697085e-17,-0.51297554,-1.3691019e-17,-0.51276893,-1.3685636e-17,-0.51297554,-1.367959e-17,-0.51297554,-1.3665651e-17,-0.51276893,-1.3668544e-17,-0.51276893,-1.3663766e-17
-0.528,-2.5701271e-17,-0.528,-2.5228606e-17,-0.528,-2.2729073e-17,-0.50813662,-1.8922047e-17,-0.528,-1.7650701e-17,-0.528,-1.6323768e-17,-0.528,-1.5436876e-17,-0.528,-1.4832346e-17,-0.51932527,-1.4420418e-17,-0.51932527,-1.4228237e-17,-0.51932527,-1.4136476e-17,-0.528,-1.4063668e-17,-0.528,-1.4042859e-17,-0.528,-1.4019606e-17,-0.528,-1.3991249e-17,-0.528,-1.3961063e-17,-0.528,-1.3931677e-17,-0.528,-1.3903656e-17,-0.528,-1.3877068e-17,-0.528,-1.3852434e-17,-0.528,-1.3831239e-17,-0.50283182,-1.3901154e-17,-0.528,-1.3794863e-17,-0.528,-1.3780891e-17,-0.528,-1.376973e-17,-0.528,-1.3757948e-17,-0.51897554,-1.3775694e-17,-0.51897554,-1.3764132e-17,-0.51897554,-1.3754415e-17,-0.51897554,-1.3744852e-17,-0.528,-1.3706156e-17,-0.51897554,-1.3724897e-17,-0.51897554,-1.3719018e-17,-0.51897554,-1.3711977e-17,-0.51897554,-1.3700769e-17,-0.51897554,-1.3695889e-17,-0.51897554,-1.3692752e-17,-0.51897554,-1.3681775e-17,-0.51897554,-1.3680524e-17,-0.51876893,-1.3675445e-17,-0.51897554,-1.3669701e-17,-0.51897554,-1.3664575e-17,-0.51876893,-1.3659978e-17,-0.51876893,-1.3655118e-17
-0.534,-2.5863067e-17,-0.534,-2.538548e-17,-0.534,-2.2927203e-17,-0.51413662,-1.917375e-17,-0.534,-1.7835323e-17,-0.534,-1.6453046e-17,-0.534,-1.5515976e-17,-0.534,-1.4873249e-17,-0.52532527,-1.4435324e-17,-0.52532527,-1.4220949e-17,-0.52532527,-1.4117877e-17,-0.534,-1.4022396e-17,-0.534,-1.4003421e-17,-0.534,-1.3981206e-17,-0.534,-1.3956972e-17,-0.534,-1.3921644e-17,-0.534,-1.3897642e-17,-0.534,-1.3869765e-17,-0.534,-1.3843077e-17,-0.534,-1.3811631e-17,-0.534,-1.3789969e-17,-0.50883182,-1.3871086e-17,-0.534,-1.3761675e-17,-0.534,-1.3747443e-17,-0.534,-1.3735297e-17,-0.534,-1.3724211e-17,-0.52497554,-1.3758356e-17,-0.52497554,-1.3746903e-17,-0.52497554,-1.3731833e-17,-0.52497554,-1.3727484e-17,-0.534,-1.3673798e-17,-0.52497554,-1.3711693e-17,-0.52497554,-1.3698221e-17,-0.52497554,-1.3685774e-17,-0.52497554,-1.3687566e-17,-0.52497554,-1.3680634e-17,-0.52497554,-1.3675577e-17,-0.52497554,-1.367004e-17,-0.52497554,-1.3658086e-17,-0.52476893,-1.3660014e-17,-0.52497554,-1.3650071e-17,-0.52497554,-1.3649436e-17,-0.52476893,-1.3643753e-17,-0.52476893,-1.364093e-17
