c(g:g)(CV_Vd_n1191_ac_des) X,c(g:g)(CV_Vd_n1191_ac_des) Y,c(g:g)(CV_Vd_n1217_ac_des) X,c(g:g)(CV_Vd_n1217_ac_des) Y,c(g:g)(CV_Vd_n1237_ac_des) X,c(g:g)(CV_Vd_n1237_ac_des) Y,c(g:g)(CV_Vd_n1257_ac_des) X,c(g:g)(CV_Vd_n1257_ac_des) Y,c(g:g)(CV_Vd_n1277_ac_des) X,c(g:g)(CV_Vd_n1277_ac_des) Y,c(g:g)(CV_Vd_n1297_ac_des) X,c(g:g)(CV_Vd_n1297_ac_des) Y,c(g:g)(CV_Vd_n1317_ac_des) X,c(g:g)(CV_Vd_n1317_ac_des) Y,c(g:g)(CV_Vd_n1337_ac_des) X,c(g:g)(CV_Vd_n1337_ac_des) Y,c(g:g)(CV_Vd_n1357_ac_des) X,c(g:g)(CV_Vd_n1357_ac_des) Y,c(g:g)(CV_Vd_n1377_ac_des) X,c(g:g)(CV_Vd_n1377_ac_des) Y,c(g:g)(CV_Vd_n1397_ac_des) X,c(g:g)(CV_Vd_n1397_ac_des) Y,c(g:g)(CV_Vd_n1417_ac_des) X,c(g:g)(CV_Vd_n1417_ac_des) Y,c(g:g)(CV_Vd_n1437_ac_des) X,c(g:g)(CV_Vd_n1437_ac_des) Y,c(g:g)(CV_Vd_n1457_ac_des) X,c(g:g)(CV_Vd_n1457_ac_des) Y,c(g:g)(CV_Vd_n1477_ac_des) X,c(g:g)(CV_Vd_n1477_ac_des) Y,c(g:g)(CV_Vd_n1497_ac_des) X,c(g:g)(CV_Vd_n1497_ac_des) Y,c(g:g)(CV_Vd_n1517_ac_des) X,c(g:g)(CV_Vd_n1517_ac_des) Y,c(g:g)(CV_Vd_n1537_ac_des) X,c(g:g)(CV_Vd_n1537_ac_des) Y,c(g:g)(CV_Vd_n1557_ac_des) X,c(g:g)(CV_Vd_n1557_ac_des) Y,c(g:g)(CV_Vd_n1577_ac_des) X,c(g:g)(CV_Vd_n1577_ac_des) Y,c(g:g)(CV_Vd_n1597_ac_des) X,c(g:g)(CV_Vd_n1597_ac_des) Y,c(g:g)(CV_Vd_n1617_ac_des) X,c(g:g)(CV_Vd_n1617_ac_des) Y,c(g:g)(CV_Vd_n1637_ac_des) X,c(g:g)(CV_Vd_n1637_ac_des) Y,c(g:g)(CV_Vd_n1657_ac_des) X,c(g:g)(CV_Vd_n1657_ac_des) Y,c(g:g)(CV_Vd_n1677_ac_des) X,c(g:g)(CV_Vd_n1677_ac_des) Y,c(g:g)(CV_Vd_n1697_ac_des) X,c(g:g)(CV_Vd_n1697_ac_des) Y,c(g:g)(CV_Vd_n1717_ac_des) X,c(g:g)(CV_Vd_n1717_ac_des) Y,c(g:g)(CV_Vd_n1737_ac_des) X,c(g:g)(CV_Vd_n1737_ac_des) Y,c(g:g)(CV_Vd_n1757_ac_des) X,c(g:g)(CV_Vd_n1757_ac_des) Y,c(g:g)(CV_Vd_n1777_ac_des) X,c(g:g)(CV_Vd_n1777_ac_des) Y,c(g:g)(CV_Vd_n1797_ac_des) X,c(g:g)(CV_Vd_n1797_ac_des) Y,c(g:g)(CV_Vd_n1817_ac_des) X,c(g:g)(CV_Vd_n1817_ac_des) Y,c(g:g)(CV_Vd_n1837_ac_des) X,c(g:g)(CV_Vd_n1837_ac_des) Y,c(g:g)(CV_Vd_n1857_ac_des) X,c(g:g)(CV_Vd_n1857_ac_des) Y,c(g:g)(CV_Vd_n1877_ac_des) X,c(g:g)(CV_Vd_n1877_ac_des) Y,c(g:g)(CV_Vd_n1897_ac_des) X,c(g:g)(CV_Vd_n1897_ac_des) Y,c(g:g)(CV_Vd_n1917_ac_des) X,c(g:g)(CV_Vd_n1917_ac_des) Y,c(g:g)(CV_Vd_n1937_ac_des) X,c(g:g)(CV_Vd_n1937_ac_des) Y,c(g:g)(CV_Vd_n1957_ac_des) X,c(g:g)(CV_Vd_n1957_ac_des) Y,c(g:g)(CV_Vd_n1977_ac_des) X,c(g:g)(CV_Vd_n1977_ac_des) Y,c(g:g)(CV_Vd_n1997_ac_des) X,c(g:g)(CV_Vd_n1997_ac_des) Y,c(g:g)(CV_Vd_n2017_ac_des) X,c(g:g)(CV_Vd_n2017_ac_des) Y,c(g:g)(CV_Vd_n2037_ac_des) X,c(g:g)(CV_Vd_n2037_ac_des) Y,c(g:g)(CV_Vd_n2057_ac_des) X,c(g:g)(CV_Vd_n2057_ac_des) Y
-0.468,4.8687536e-17,-0.468,4.8379503e-17,-0.468,4.7985958e-17,-0.44813662,4.5976987e-17,-0.468,4.6882163e-17,-0.468,4.610388e-17,-0.468,4.5159695e-17,-0.468,4.4145261e-17,-0.45932527,4.2365105e-17,-0.45932527,4.1690477e-17,-0.45932527,4.1415312e-17,-0.468,4.1615945e-17,-0.468,4.1426899e-17,-0.468,4.1274461e-17,-0.468,4.1122335e-17,-0.468,4.0976503e-17,-0.468,4.0835486e-17,-0.468,4.0702715e-17,-0.468,4.0618804e-17,-0.468,4.0475061e-17,-0.468,4.0361036e-17,-0.44283182,3.8889482e-17,-0.468,4.0164717e-17,-0.468,4.0078912e-17,-0.468,4.0011616e-17,-0.468,3.9942212e-17,-0.45897554,3.9338198e-17,-0.45897554,3.9270618e-17,-0.45897554,3.92037e-17,-0.45897554,3.9140197e-17,-0.468,3.9614418e-17,-0.45897554,3.9051669e-17,-0.45897554,3.8959449e-17,-0.45897554,3.8902841e-17,-0.45897554,3.8847065e-17,-0.45897554,3.8792072e-17,-0.45897554,3.8740133e-17,-0.45897554,3.8711519e-17,-0.45897554,3.8653182e-17,-0.45876893,3.8595083e-17,-0.45897554,3.8559093e-17,-0.45897554,3.8507635e-17,-0.45876893,3.8474461e-17,-0.45876893,3.8440706e-17
-0.474,4.9054281e-17,-0.474,4.8753391e-17,-0.474,4.834934e-17,-0.45413662,4.6482166e-17,-0.474,4.7360883e-17,-0.474,4.6605488e-17,-0.474,4.5727824e-17,-0.474,4.4706133e-17,-0.46532527,4.2898856e-17,-0.46532527,4.2156305e-17,-0.46532527,4.1705374e-17,-0.474,4.2184699e-17,-0.474,4.1782002e-17,-0.474,4.1613582e-17,-0.474,4.147141e-17,-0.474,4.1323006e-17,-0.474,4.1194164e-17,-0.474,4.120317e-17,-0.474,4.093419e-17,-0.474,4.0817107e-17,-0.474,4.0859215e-17,-0.44883182,3.9262738e-17,-0.474,4.0510882e-17,-0.474,4.0611637e-17,-0.474,4.0345636e-17,-0.474,4.0274187e-17,-0.46497554,3.9690662e-17,-0.46497554,3.9623448e-17,-0.46497554,3.9556177e-17,-0.46497554,3.9491151e-17,-0.474,3.9951772e-17,-0.46497554,3.9371135e-17,-0.46497554,3.9311934e-17,-0.46497554,3.9254895e-17,-0.46497554,3.9199809e-17,-0.46497554,3.9146216e-17,-0.46497554,3.9094038e-17,-0.46497554,3.9076141e-17,-0.46497554,3.9013306e-17,-0.46476893,3.8958181e-17,-0.46497554,3.8940904e-17,-0.46497554,3.8834119e-17,-0.46476893,3.8829116e-17,-0.46476893,3.8818837e-17
-0.48,4.9413458e-17,-0.48,4.9118613e-17,-0.48,4.8744096e-17,-0.46013662,4.694479e-17,-0.48,4.7804392e-17,-0.48,4.7109553e-17,-0.48,4.6269209e-17,-0.48,4.532531e-17,-0.47132527,4.3464012e-17,-0.47132527,4.2635305e-17,-0.47132527,4.2115336e-17,-0.48,4.2364825e-17,-0.48,4.2301465e-17,-0.48,4.1970249e-17,-0.48,4.1803082e-17,-0.48,4.1667739e-17,-0.48,4.1530562e-17,-0.48,4.1396503e-17,-0.48,4.1285551e-17,-0.48,4.1159438e-17,-0.48,4.1057366e-17,-0.45483182,3.9486816e-17,-0.48,4.0997739e-17,-0.48,4.075179e-17,-0.48,4.0674148e-17,-0.48,4.0597929e-17,-0.47097554,4.0033348e-17,-0.47097554,3.9964969e-17,-0.47097554,3.9899101e-17,-0.47097554,3.9836541e-17,-0.48,4.0271925e-17,-0.47097554,3.974459e-17,-0.47097554,3.9657843e-17,-0.47097554,3.960119e-17,-0.47097554,3.954641e-17,-0.47097554,3.9504382e-17,-0.47097554,3.9456254e-17,-0.47097554,3.9391372e-17,-0.47097554,3.941697e-17,-0.47076893,3.9286972e-17,-0.47097554,3.9266544e-17,-0.47097554,3.9208943e-17,-0.47076893,3.9163395e-17,-0.47076893,3.9289586e-17
-0.486,4.9764337e-17,-0.486,4.9475389e-17,-0.486,4.9105926e-17,-0.46613662,4.738825e-17,-0.486,4.823555e-17,-0.486,4.7591916e-17,-0.486,4.6799847e-17,-0.486,4.5857105e-17,-0.47732527,4.4025524e-17,-0.47732527,4.3143755e-17,-0.47732527,4.253231e-17,-0.486,4.2719747e-17,-0.486,4.248142e-17,-0.486,4.2335887e-17,-0.486,4.2139473e-17,-0.486,4.216479e-17,-0.486,4.1851894e-17,-0.486,4.171736e-17,-0.486,4.1625159e-17,-0.486,4.1479182e-17,-0.486,4.1373736e-17,-0.46083182,3.9835092e-17,-0.486,4.1148874e-17,-0.486,4.1245627e-17,-0.486,4.0982881e-17,-0.486,4.0903254e-17,-0.47697554,4.0364393e-17,-0.47697554,4.0299239e-17,-0.47697554,4.0233105e-17,-0.47697554,4.0170202e-17,-0.486,4.0722436e-17,-0.47697554,4.0050386e-17,-0.47697554,3.999225e-17,-0.47697554,3.9936251e-17,-0.47697554,3.9881966e-17,-0.47697554,3.982844e-17,-0.47697554,3.9777196e-17,-0.47697554,3.974566e-17,-0.47697554,3.9680688e-17,-0.47676893,3.962079e-17,-0.47697554,3.9581905e-17,-0.47697554,3.9690135e-17,-0.47676893,3.9540454e-17,-0.47676893,3.9467399e-17
-0.492,5.0108007e-17,-0.492,4.9825139e-17,-0.492,4.9458294e-17,-0.47213662,4.7822287e-17,-0.492,4.8641261e-17,-0.492,4.8035319e-17,-0.492,4.7289764e-17,-0.492,4.6381954e-17,-0.48332527,4.4587233e-17,-0.48332527,4.3645764e-17,-0.48332527,4.2950171e-17,-0.492,4.3091255e-17,-0.492,4.2801527e-17,-0.492,4.2623205e-17,-0.492,4.2445074e-17,-0.492,4.2308939e-17,-0.492,4.2149891e-17,-0.492,4.2014877e-17,-0.492,4.1888253e-17,-0.492,4.1773258e-17,-0.492,4.166721e-17,-0.46683182,4.0345994e-17,-0.492,4.1436839e-17,-0.492,4.1343585e-17,-0.492,4.1268774e-17,-0.492,4.1179183e-17,-0.48297554,4.0679678e-17,-0.48297554,4.061333e-17,-0.48297554,4.0548767e-17,-0.48297554,4.0486276e-17,-0.492,4.0849137e-17,-0.48297554,4.0492628e-17,-0.48297554,4.0309762e-17,-0.48297554,4.0253963e-17,-0.48297554,4.0199537e-17,-0.48297554,4.0146538e-17,-0.48297554,4.0257685e-17,-0.48297554,4.0042972e-17,-0.48297554,3.9986322e-17,-0.48276893,3.9930831e-17,-0.48297554,3.9898907e-17,-0.48297554,3.98559e-17,-0.48276893,3.9808592e-17,-0.48276893,3.977444e-17
-0.498,5.04461e-17,-0.498,5.0168315e-17,-0.498,4.9801472e-17,-0.47813662,4.8231079e-17,-0.498,4.9026246e-17,-0.498,4.8454046e-17,-0.498,4.7750126e-17,-0.498,4.689179e-17,-0.48932527,4.5135967e-17,-0.48932527,4.4142047e-17,-0.48932527,4.3380218e-17,-0.498,4.3411767e-17,-0.498,4.3094756e-17,-0.498,4.2868182e-17,-0.498,4.2711719e-17,-0.498,4.2563166e-17,-0.498,4.2411685e-17,-0.498,4.2275184e-17,-0.498,4.215405e-17,-0.498,4.2029636e-17,-0.498,4.1912821e-17,-0.47283182,4.0535333e-17,-0.498,4.1692927e-17,-0.498,4.1586929e-17,-0.498,4.1506186e-17,-0.498,4.141742e-17,-0.48897554,4.0972657e-17,-0.48897554,4.090625e-17,-0.48897554,4.0839215e-17,-0.48897554,4.0776012e-17,-0.498,4.1080952e-17,-0.48897554,4.0798293e-17,-0.48897554,4.0600367e-17,-0.48897554,4.0544155e-17,-0.48897554,4.0489851e-17,-0.48897554,4.0468402e-17,-0.48897554,4.0523661e-17,-0.48897554,4.0385704e-17,-0.48897554,4.0449809e-17,-0.48876893,4.0376443e-17,-0.48897554,4.0200087e-17,-0.48897554,4.014097e-17,-0.48876893,4.0119102e-17,-0.48876893,4.0072259e-17
-0.504,5.0779382e-17,-0.504,5.0505716e-17,-0.504,5.0138922e-17,-0.48413662,4.8624214e-17,-0.504,4.9391403e-17,-0.504,4.8847616e-17,-0.504,4.8178234e-17,-0.504,4.7357633e-17,-0.49532527,4.5664868e-17,-0.49532527,4.4638349e-17,-0.49532527,4.3793494e-17,-0.504,4.3687846e-17,-0.504,4.3351076e-17,-0.504,4.311922e-17,-0.504,4.2944935e-17,-0.504,4.2783097e-17,-0.504,4.2637924e-17,-0.504,4.2494564e-17,-0.504,4.2372394e-17,-0.504,4.239993e-17,-0.504,4.2127419e-17,-0.47883182,4.1052339e-17,-0.504,4.1897393e-17,-0.504,4.1786954e-17,-0.504,4.1693811e-17,-0.504,4.1609501e-17,-0.49497554,4.1227248e-17,-0.49497554,4.1160108e-17,-0.49497554,4.1093298e-17,-0.49497554,4.1030472e-17,-0.504,4.1262646e-17,-0.49497554,4.0910568e-17,-0.49497554,4.0853225e-17,-0.49497554,4.0796972e-17,-0.49497554,4.07418e-17,-0.49497554,4.0688408e-17,-0.49497554,4.06365e-17,-0.49497554,4.0716238e-17,-0.49497554,4.0522409e-17,-0.49476893,4.0471547e-17,-0.49497554,4.0433002e-17,-0.49497554,4.0406555e-17,-0.49476893,4.0361535e-17,-0.49476893,4.0321406e-17
-0.51,5.1107725e-17,-0.51,5.0838872e-17,-0.51,5.0468469e-17,-0.49013662,4.9000028e-17,-0.51,4.9737014e-17,-0.51,4.9221137e-17,-0.51,4.8575618e-17,-0.51,4.7788559e-17,-0.50132527,4.6167125e-17,-0.50132527,4.5118838e-17,-0.50132527,4.4201673e-17,-0.51,4.4020005e-17,-0.51,4.3578177e-17,-0.51,4.332103e-17,-0.51,4.3126367e-17,-0.51,4.2969701e-17,-0.51,4.281495e-17,-0.51,4.2675863e-17,-0.51,4.2541782e-17,-0.51,4.2422622e-17,-0.51,4.2295569e-17,-0.48483182,4.1192333e-17,-0.51,4.2044986e-17,-0.51,4.2086642e-17,-0.51,4.19809e-17,-0.51,4.17516e-17,-0.50097554,4.1440773e-17,-0.50097554,4.1370527e-17,-0.50097554,4.1303172e-17,-0.50097554,4.1240359e-17,-0.51,4.1404814e-17,-0.50097554,4.1118853e-17,-0.50097554,4.1061796e-17,-0.50097554,4.1004422e-17,-0.50097554,4.0949206e-17,-0.50097554,4.0894958e-17,-0.50097554,4.0823151e-17,-0.50097554,4.0791409e-17,-0.50097554,4.072258e-17,-0.50076893,4.0680168e-17,-0.50097554,4.0792248e-17,-0.50097554,4.0592238e-17,-0.50076893,4.054765e-17,-0.50076893,4.0638643e-17
-0.516,5.1431874e-17,-0.516,5.1166895e-17,-0.516,5.0794378e-17,-0.49613662,4.9358755e-17,-0.516,5.007167e-17,-0.516,4.9560866e-17,-0.516,4.8946596e-17,-0.516,4.8185878e-17,-0.50732527,4.6637464e-17,-0.50732527,4.557353e-17,-0.50732527,4.4586136e-17,-0.516,4.4306945e-17,-0.516,4.3791538e-17,-0.516,4.3489193e-17,-0.516,4.3285584e-17,-0.516,4.3124018e-17,-0.516,4.2957066e-17,-0.516,4.281938e-17,-0.516,4.2660814e-17,-0.516,4.255685e-17,-0.516,4.2411804e-17,-0.49083182,4.1492582e-17,-0.516,4.2177567e-17,-0.516,4.2064761e-17,-0.516,4.1960063e-17,-0.516,4.186117e-17,-0.50697554,4.1604363e-17,-0.50697554,4.1533633e-17,-0.50697554,4.1466695e-17,-0.50697554,4.1401966e-17,-0.516,4.1504179e-17,-0.50697554,4.1445234e-17,-0.50697554,4.12195e-17,-0.50697554,4.1163199e-17,-0.50697554,4.1107439e-17,-0.50697554,4.1027246e-17,-0.50697554,4.0992787e-17,-0.50697554,4.094694e-17,-0.50697554,4.0912559e-17,-0.50676893,4.0826246e-17,-0.50697554,4.0948629e-17,-0.50697554,4.0881908e-17,-0.50676893,4.0701183e-17,-0.50676893,4.0661634e-17
-0.522,5.1739799e-17,-0.522,5.1489577e-17,-0.522,5.1115136e-17,-0.50213662,4.9705329e-17,-0.522,5.0384787e-17,-0.522,4.9890724e-17,-0.522,4.9286456e-17,-0.522,4.8554317e-17,-0.51332527,4.7076106e-17,-0.51332527,4.6015857e-17,-0.51332527,4.4975011e-17,-0.522,4.4591075e-17,-0.522,4.3984588e-17,-0.522,4.3800437e-17,-0.522,4.3438965e-17,-0.522,4.3236624e-17,-0.522,4.3075446e-17,-0.522,4.3083056e-17,-0.522,4.279798e-17,-0.522,4.2665288e-17,-0.522,4.2493609e-17,-0.49683182,4.1749111e-17,-0.522,4.2262738e-17,-0.522,4.215414e-17,-0.522,4.2043532e-17,-0.522,4.1941279e-17,-0.51297554,4.1729301e-17,-0.51297554,4.1654676e-17,-0.51297554,4.1585955e-17,-0.51297554,4.152074e-17,-0.522,4.1573799e-17,-0.51297554,4.1396858e-17,-0.51297554,4.1334078e-17,-0.51297554,4.1278912e-17,-0.51297554,4.1221658e-17,-0.51297554,4.1166395e-17,-0.51297554,4.1261507e-17,-0.51297554,4.1033829e-17,-0.51297554,4.098315e-17,-0.51276893,4.0943266e-17,-0.51297554,4.0895088e-17,-0.51297554,4.087941e-17,-0.51276893,4.0827483e-17,-0.51276893,4.0772023e-17
-0.528,5.2070399e-17,-0.528,5.1808949e-17,-0.528,5.1432387e-17,-0.50813662,5.0039833e-17,-0.528,5.0692177e-17,-0.528,5.0207692e-17,-0.528,4.9626601e-17,-0.528,4.8906614e-17,-0.51932527,4.7488662e-17,-0.51932527,4.6436263e-17,-0.51932527,4.5357985e-17,-0.528,4.4887735e-17,-0.528,4.4214306e-17,-0.528,4.3784307e-17,-0.528,4.3525338e-17,-0.528,4.3350359e-17,-0.528,4.315787e-17,-0.528,4.3023172e-17,-0.528,4.2874081e-17,-0.528,4.2762616e-17,-0.528,4.2598521e-17,-0.50283182,4.197497e-17,-0.528,4.2357176e-17,-0.528,4.2228056e-17,-0.528,4.2106694e-17,-0.528,4.2006429e-17,-0.51897554,4.1818518e-17,-0.51897554,4.1742697e-17,-0.51897554,4.1671588e-17,-0.51897554,4.1605394e-17,-0.528,4.1624479e-17,-0.51897554,4.1478819e-17,-0.51897554,4.1415753e-17,-0.51897554,4.1356159e-17,-0.51897554,4.1300907e-17,-0.51897554,4.124404e-17,-0.51897554,4.1162044e-17,-0.51897554,4.1284403e-17,-0.51897554,4.1058455e-17,-0.51876893,4.1011368e-17,-0.51897554,4.0969266e-17,-0.51897554,4.0944077e-17,-0.51876893,4.0880102e-17,-0.51876893,4.0840545e-17
-0.534,5.2384461e-17,-0.534,5.2124675e-17,-0.534,5.1732202e-17,-0.51413662,5.0365515e-17,-0.534,5.0996416e-17,-0.534,5.0510409e-17,-0.534,4.9934157e-17,-0.534,4.9247366e-17,-0.52532527,4.7878817e-17,-0.52532527,4.6844569e-17,-0.52532527,4.5746418e-17,-0.534,4.5218807e-17,-0.534,4.4417185e-17,-0.534,4.3918327e-17,-0.534,4.3642175e-17,-0.534,4.3590882e-17,-0.534,4.3259869e-17,-0.534,4.3099615e-17,-0.534,4.2955525e-17,-0.534,4.2988174e-17,-0.534,4.2822101e-17,-0.50883182,4.2144075e-17,-0.534,4.2425731e-17,-0.534,4.2291898e-17,-0.534,4.2167687e-17,-0.534,4.2058621e-17,-0.52497554,4.1884989e-17,-0.52497554,4.1807512e-17,-0.52497554,4.173503e-17,-0.52497554,4.1666484e-17,-0.534,4.1664032e-17,-0.52497554,4.1531117e-17,-0.52497554,4.1475847e-17,-0.52497554,4.1412749e-17,-0.52497554,4.1356665e-17,-0.52497554,4.1278991e-17,-0.52497554,4.121591e-17,-0.52497554,4.1179478e-17,-0.52497554,4.1294814e-17,-0.52476893,4.1065178e-17,-0.52497554,4.1176406e-17,-0.52497554,4.0982374e-17,-0.52476893,4.0925416e-17,-0.52476893,4.0888947e-17
-0.54,5.2694658e-17,-0.54,5.2413691e-17,-0.54,5.2056619e-17,-0.52013662,5.0683536e-17,-0.54,5.1289031e-17,-0.54,5.0807413e-17,-0.54,5.0237277e-17,-0.54,4.9571086e-17,-0.53132527,4.8252857e-17,-0.53132527,4.723e-17,-0.53132527,4.6114013e-17,-0.54,4.5567995e-17,-0.54,4.465573e-17,-0.54,4.4082801e-17,-0.54,4.3748433e-17,-0.54,4.3657078e-17,-0.54,4.3349429e-17,-0.54,4.3183229e-17,-0.54,4.305099e-17,-0.54,4.2914714e-17,-0.54,4.2778062e-17,-0.51483182,4.2281763e-17,-0.54,4.2496855e-17,-0.54,4.2349973e-17,-0.54,4.221921e-17,-0.54,4.2105557e-17,-0.53097554,4.1939781e-17,-0.53097554,4.1857468e-17,-0.53097554,4.1782115e-17,-0.53097554,4.1713011e-17,-0.54,4.1696043e-17,-0.53097554,4.1567688e-17,-0.53097554,4.1508739e-17,-0.53097554,4.1456074e-17,-0.53097554,4.1394152e-17,-0.53097554,4.1323368e-17,-0.53097554,4.1285359e-17,-0.53097554,4.1370269e-17,-0.53097554,4.131742e-17,-0.53076893,4.1118104e-17,-0.53097554,4.1077581e-17,-0.53097554,4.1040016e-17,-0.53076893,4.0994742e-17,-0.53076893,4.0922132e-17
-0.546,5.3000884e-17,-0.546,5.272952e-17,-0.546,5.2363867e-17,-0.52613662,5.0995323e-17,-0.546,5.1581856e-17,-0.546,5.1097944e-17,-0.546,5.0538052e-17,-0.546,4.9888768e-17,-0.53732527,4.8614553e-17,-0.53732527,4.7630807e-17,-0.53732527,4.6501266e-17,-0.546,4.5939853e-17,-0.546,4.492902e-17,-0.546,4.4259652e-17,-0.546,4.38738e-17,-0.546,4.3637092e-17,-0.546,4.3434037e-17,-0.546,4.323852e-17,-0.546,4.3104458e-17,-0.546,4.3102209e-17,-0.546,4.2826889e-17,-0.52083182,4.2390577e-17,-0.546,4.2682483e-17,-0.546,4.2406269e-17,-0.546,4.2264207e-17,-0.546,4.2148975e-17,-0.53697554,4.1983735e-17,-0.53697554,4.1897764e-17,-0.53697554,4.1820477e-17,-0.53697554,4.174913e-17,-0.546,4.1724243e-17,-0.53697554,4.1615241e-17,-0.53697554,4.1551284e-17,-0.53697554,4.1488956e-17,-0.53697554,4.1425473e-17,-0.53697554,4.1510261e-17,-0.53697554,4.1463458e-17,-0.53697554,4.1225873e-17,-0.53697554,4.1356453e-17,-0.53676893,4.1129157e-17,-0.53697554,4.108921e-17,-0.53697554,4.1169531e-17,-0.53676893,4.0982883e-17,-0.53676893,4.0937432e-17
-0.552,5.3304193e-17,-0.552,5.3037708e-17,-0.552,5.2668941e-17,-0.53213662,5.130368e-17,-0.552,5.1870778e-17,-0.552,5.138442e-17,-0.552,5.0852105e-17,-0.552,5.0201023e-17,-0.54332527,4.8957561e-17,-0.54332527,4.8011152e-17,-0.54332527,4.6911459e-17,-0.552,4.6316021e-17,-0.552,4.5236047e-17,-0.552,4.4463008e-17,-0.552,4.4000313e-17,-0.552,4.3874322e-17,-0.552,4.3530521e-17,-0.552,4.3329603e-17,-0.552,4.3179671e-17,-0.552,4.3178594e-17,-0.552,4.290811e-17,-0.52683182,4.2485064e-17,-0.552,4.2773877e-17,-0.552,4.2458174e-17,-0.552,4.2311598e-17,-0.552,4.2194375e-17,-0.54297554,4.2022938e-17,-0.54297554,4.1932965e-17,-0.54297554,4.1853619e-17,-0.54297554,4.1779358e-17,-0.552,4.1858354e-17,-0.54297554,4.1670608e-17,-0.54297554,4.1578388e-17,-0.54297554,4.1514448e-17,-0.54297554,4.1451063e-17,-0.54297554,4.1539771e-17,-0.54297554,4.1318247e-17,-0.54297554,4.125185e-17,-0.54297554,4.1195546e-17,-0.54276893,4.1141195e-17,-0.54297554,4.1248893e-17,-0.54297554,4.1049867e-17,-0.54276893,4.1027029e-17,-0.54276893,4.0956167e-17
-0.558,5.361155e-17,-0.558,5.334691e-17,-0.558,5.2954633e-17,-0.53813662,5.1603294e-17,-0.558,5.2140398e-17,-0.558,5.166881e-17,-0.558,5.1122161e-17,-0.558,5.0494253e-17,-0.54932527,4.9306752e-17,-0.54932527,4.8393603e-17,-0.54932527,4.7307979e-17,-0.558,4.6744915e-17,-0.558,4.5589555e-17,-0.558,4.4698385e-17,-0.558,4.4157489e-17,-0.558,4.38263e-17,-0.558,4.3632626e-17,-0.558,4.3416334e-17,-0.558,4.3253027e-17,-0.558,4.3108557e-17,-0.558,4.3111964e-17,-0.53283182,4.2553626e-17,-0.558,4.2650347e-17,-0.558,4.2660249e-17,-0.558,4.2366404e-17,-0.558,4.224169e-17,-0.54897554,4.2062426e-17,-0.54897554,4.1967739e-17,-0.54897554,4.1885106e-17,-0.54897554,4.180911e-17,-0.558,4.192421e-17,-0.54897554,4.1669548e-17,-0.54897554,4.1602116e-17,-0.54897554,4.1537853e-17,-0.54897554,4.1473243e-17,-0.54897554,4.1527547e-17,-0.54897554,4.1341771e-17,-0.54897554,4.1271723e-17,-0.54897554,4.1232266e-17,-0.54876893,4.1163588e-17,-0.54897554,4.1117258e-17,-0.54897554,4.1063963e-17,-0.54876893,4.1015345e-17,-0.54876893,4.0987931e-17
-0.564,5.3913391e-17,-0.564,5.3648707e-17,-0.564,5.3260337e-17,-0.54413662,5.1902073e-17,-0.564,5.2440983e-17,-0.564,5.1951289e-17,-0.564,5.1413582e-17,-0.564,5.0798984e-17,-0.55532527,4.9648022e-17,-0.55532527,4.8759434e-17,-0.55532527,4.7724626e-17,-0.564,4.7151558e-17,-0.564,4.594572e-17,-0.564,4.497799e-17,-0.564,4.4305548e-17,-0.564,4.393705e-17,-0.564,4.3716767e-17,-0.564,4.351091e-17,-0.564,4.3337609e-17,-0.564,4.317609e-17,-0.564,4.3159761e-17,-0.53883182,4.2617402e-17,-0.564,4.2736322e-17,-0.564,4.2594758e-17,-0.564,4.2427522e-17,-0.564,4.2296993e-17,-0.55497554,4.2102385e-17,-0.55497554,4.2003345e-17,-0.55497554,4.1916445e-17,-0.55497554,4.1838649e-17,-0.564,4.1796399e-17,-0.55497554,4.16952e-17,-0.55497554,4.1621116e-17,-0.55497554,4.155892e-17,-0.55497554,4.1494556e-17,-0.55497554,4.1432631e-17,-0.55497554,4.1353866e-17,-0.55497554,4.1298928e-17,-0.55497554,4.1238893e-17,-0.55476893,4.1192585e-17,-0.55497554,4.1133013e-17,-0.55497554,4.1078111e-17,-0.55476893,4.1031572e-17,-0.55476893,4.097821e-17
