c(d:s)(CV_Vd_n1191_ac_des) X,c(d:s)(CV_Vd_n1191_ac_des) Y,c(d:s)(CV_Vd_n1217_ac_des) X,c(d:s)(CV_Vd_n1217_ac_des) Y,c(d:s)(CV_Vd_n1237_ac_des) X,c(d:s)(CV_Vd_n1237_ac_des) Y,c(d:s)(CV_Vd_n1257_ac_des) X,c(d:s)(CV_Vd_n1257_ac_des) Y,c(d:s)(CV_Vd_n1277_ac_des) X,c(d:s)(CV_Vd_n1277_ac_des) Y,c(d:s)(CV_Vd_n1297_ac_des) X,c(d:s)(CV_Vd_n1297_ac_des) Y,c(d:s)(CV_Vd_n1317_ac_des) X,c(d:s)(CV_Vd_n1317_ac_des) Y,c(d:s)(CV_Vd_n1337_ac_des) X,c(d:s)(CV_Vd_n1337_ac_des) Y,c(d:s)(CV_Vd_n1357_ac_des) X,c(d:s)(CV_Vd_n1357_ac_des) Y,c(d:s)(CV_Vd_n1377_ac_des) X,c(d:s)(CV_Vd_n1377_ac_des) Y,c(d:s)(CV_Vd_n1397_ac_des) X,c(d:s)(CV_Vd_n1397_ac_des) Y,c(d:s)(CV_Vd_n1417_ac_des) X,c(d:s)(CV_Vd_n1417_ac_des) Y,c(d:s)(CV_Vd_n1437_ac_des) X,c(d:s)(CV_Vd_n1437_ac_des) Y,c(d:s)(CV_Vd_n1457_ac_des) X,c(d:s)(CV_Vd_n1457_ac_des) Y,c(d:s)(CV_Vd_n1477_ac_des) X,c(d:s)(CV_Vd_n1477_ac_des) Y,c(d:s)(CV_Vd_n1497_ac_des) X,c(d:s)(CV_Vd_n1497_ac_des) Y,c(d:s)(CV_Vd_n1517_ac_des) X,c(d:s)(CV_Vd_n1517_ac_des) Y,c(d:s)(CV_Vd_n1537_ac_des) X,c(d:s)(CV_Vd_n1537_ac_des) Y,c(d:s)(CV_Vd_n1557_ac_des) X,c(d:s)(CV_Vd_n1557_ac_des) Y,c(d:s)(CV_Vd_n1577_ac_des) X,c(d:s)(CV_Vd_n1577_ac_des) Y,c(d:s)(CV_Vd_n1597_ac_des) X,c(d:s)(CV_Vd_n1597_ac_des) Y,c(d:s)(CV_Vd_n1617_ac_des) X,c(d:s)(CV_Vd_n1617_ac_des) Y,c(d:s)(CV_Vd_n1637_ac_des) X,c(d:s)(CV_Vd_n1637_ac_des) Y,c(d:s)(CV_Vd_n1657_ac_des) X,c(d:s)(CV_Vd_n1657_ac_des) Y,c(d:s)(CV_Vd_n1677_ac_des) X,c(d:s)(CV_Vd_n1677_ac_des) Y,c(d:s)(CV_Vd_n1697_ac_des) X,c(d:s)(CV_Vd_n1697_ac_des) Y,c(d:s)(CV_Vd_n1717_ac_des) X,c(d:s)(CV_Vd_n1717_ac_des) Y,c(d:s)(CV_Vd_n1737_ac_des) X,c(d:s)(CV_Vd_n1737_ac_des) Y,c(d:s)(CV_Vd_n1757_ac_des) X,c(d:s)(CV_Vd_n1757_ac_des) Y,c(d:s)(CV_Vd_n1777_ac_des) X,c(d:s)(CV_Vd_n1777_ac_des) Y,c(d:s)(CV_Vd_n1797_ac_des) X,c(d:s)(CV_Vd_n1797_ac_des) Y,c(d:s)(CV_Vd_n1817_ac_des) X,c(d:s)(CV_Vd_n1817_ac_des) Y,c(d:s)(CV_Vd_n1837_ac_des) X,c(d:s)(CV_Vd_n1837_ac_des) Y,c(d:s)(CV_Vd_n1857_ac_des) X,c(d:s)(CV_Vd_n1857_ac_des) Y,c(d:s)(CV_Vd_n1877_ac_des) X,c(d:s)(CV_Vd_n1877_ac_des) Y,c(d:s)(CV_Vd_n1897_ac_des) X,c(d:s)(CV_Vd_n1897_ac_des) Y,c(d:s)(CV_Vd_n1917_ac_des) X,c(d:s)(CV_Vd_n1917_ac_des) Y,c(d:s)(CV_Vd_n1937_ac_des) X,c(d:s)(CV_Vd_n1937_ac_des) Y,c(d:s)(CV_Vd_n1957_ac_des) X,c(d:s)(CV_Vd_n1957_ac_des) Y,c(d:s)(CV_Vd_n1977_ac_des) X,c(d:s)(CV_Vd_n1977_ac_des) Y,c(d:s)(CV_Vd_n1997_ac_des) X,c(d:s)(CV_Vd_n1997_ac_des) Y,c(d:s)(CV_Vd_n2017_ac_des) X,c(d:s)(CV_Vd_n2017_ac_des) Y,c(d:s)(CV_Vd_n2037_ac_des) X,c(d:s)(CV_Vd_n2037_ac_des) Y,c(d:s)(CV_Vd_n2057_ac_des) X,c(d:s)(CV_Vd_n2057_ac_des) Y
-0.444,4.679125e-18,-0.444,3.3877976e-18,-0.444,-4.8676397e-20,-0.42413662,-8.3479041e-19,-0.444,-8.9643009e-19,-0.444,-9.4539648e-19,-0.444,-9.8858078e-19,-0.444,-1.0207153e-18,-0.43532527,-1.0146428e-18,-0.43532527,-1.0301734e-18,-0.43532527,-1.0447166e-18,-0.444,-1.0990291e-18,-0.444,-1.1173137e-18,-0.444,-1.1265565e-18,-0.444,-1.1377118e-18,-0.444,-1.151517e-18,-0.444,-1.1621344e-18,-0.444,-1.1710243e-18,-0.444,-1.1807609e-18,-0.444,-1.1912307e-18,-0.444,-1.200608e-18,-0.41883182,-1.0553514e-18,-0.444,-1.2242448e-18,-0.444,-1.2348167e-18,-0.444,-1.2441803e-18,-0.444,-1.2513187e-18,-0.43497554,-1.2072031e-18,-0.43497554,-1.2127726e-18,-0.43497554,-1.2188246e-18,-0.43497554,-1.2237788e-18,-0.444,-1.2790097e-18,-0.43497554,-1.231151e-18,-0.43497554,-1.2340038e-18,-0.43497554,-1.2399732e-18,-0.43497554,-1.2432019e-18,-0.43497554,-1.2473727e-18,-0.43497554,-1.2515446e-18,-0.43497554,-1.2570049e-18,-0.43497554,-1.2589532e-18,-0.43476893,-1.2609113e-18,-0.43497554,-1.2658326e-18,-0.43497554,-1.2675457e-18,-0.43476893,-1.27156e-18,-0.43476893,-1.2750536e-18
-0.45,4.7809137e-18,-0.45,3.6244481e-18,-0.45,1.256436e-19,-0.43013662,-8.4281173e-19,-0.45,-9.0769869e-19,-0.45,-9.5662726e-19,-0.45,-1.0020711e-18,-0.45,-1.0388948e-18,-0.44132527,-1.0290012e-18,-0.44132527,-1.056493e-18,-0.44132527,-1.0722349e-18,-0.45,-1.1219081e-18,-0.45,-1.1364633e-18,-0.45,-1.1480764e-18,-0.45,-1.1605381e-18,-0.45,-1.1737497e-18,-0.45,-1.1867173e-18,-0.45,-1.1955966e-18,-0.45,-1.2061604e-18,-0.45,-1.2164455e-18,-0.45,-1.2268322e-18,-0.42483182,-1.0967323e-18,-0.45,-1.251256e-18,-0.45,-1.2614213e-18,-0.45,-1.2708009e-18,-0.45,-1.2780044e-18,-0.44097554,-1.2457516e-18,-0.44097554,-1.2501703e-18,-0.44097554,-1.2555331e-18,-0.44097554,-1.2596459e-18,-0.45,-1.3072692e-18,-0.44097554,-1.2676414e-18,-0.44097554,-1.272242e-18,-0.44097554,-1.2762841e-18,-0.44097554,-1.2801345e-18,-0.44097554,-1.2836015e-18,-0.44097554,-1.2890263e-18,-0.44097554,-1.2924623e-18,-0.44097554,-1.2976819e-18,-0.44076893,-1.300248e-18,-0.44097554,-1.3033434e-18,-0.44097554,-1.3076134e-18,-0.44076893,-1.3115634e-18,-0.44076893,-1.3128516e-18
-0.456,4.8768799e-18,-0.456,3.8485008e-18,-0.456,3.1839727e-19,-0.43613662,-8.5196685e-19,-0.456,-9.1599744e-19,-0.456,-9.6893773e-19,-0.456,-1.0147573e-18,-0.456,-1.0506762e-18,-0.44732527,-1.0589077e-18,-0.44732527,-1.0864016e-18,-0.44732527,-1.0955639e-18,-0.456,-1.1379568e-18,-0.456,-1.1538189e-18,-0.456,-1.1655407e-18,-0.456,-1.179124e-18,-0.456,-1.1929596e-18,-0.456,-1.2050039e-18,-0.456,-1.2145502e-18,-0.456,-1.2254537e-18,-0.456,-1.235402e-18,-0.456,-1.2461674e-18,-0.43083182,-1.1368169e-18,-0.456,-1.270626e-18,-0.456,-1.2820973e-18,-0.456,-1.2904076e-18,-0.456,-1.2983994e-18,-0.44697554,-1.271771e-18,-0.44697554,-1.2803031e-18,-0.44697554,-1.2859106e-18,-0.44697554,-1.2904113e-18,-0.456,-1.3269618e-18,-0.44697554,-1.2991325e-18,-0.44697554,-1.3034446e-18,-0.44697554,-1.3081826e-18,-0.44697554,-1.312363e-18,-0.44697554,-1.3155523e-18,-0.44697554,-1.3207004e-18,-0.44697554,-1.3248405e-18,-0.44697554,-1.3249617e-18,-0.44676893,-1.3327103e-18,-0.44697554,-1.3371858e-18,-0.44697554,-1.3396013e-18,-0.44676893,-1.3423552e-18,-0.44676893,-1.3478841e-18
-0.462,4.9678866e-18,-0.462,4.0591395e-18,-0.462,5.4161425e-19,-0.44213662,-8.5789759e-19,-0.462,-9.1635048e-19,-0.462,-9.7219301e-19,-0.462,-1.0197028e-18,-0.462,-1.0565835e-18,-0.45332527,-1.0759065e-18,-0.45332527,-1.0956438e-18,-0.45332527,-1.1145787e-18,-0.462,-1.1471461e-18,-0.462,-1.1633947e-18,-0.462,-1.1761443e-18,-0.462,-1.1890166e-18,-0.462,-1.2030139e-18,-0.462,-1.214859e-18,-0.462,-1.2249448e-18,-0.462,-1.2357423e-18,-0.462,-1.2460356e-18,-0.462,-1.2569573e-18,-0.43683182,-1.1738508e-18,-0.462,-1.2811154e-18,-0.462,-1.2902391e-18,-0.462,-1.3008218e-18,-0.462,-1.3113047e-18,-0.45297554,-1.3002704e-18,-0.45297554,-1.3035028e-18,-0.45297554,-1.3079179e-18,-0.45297554,-1.313056e-18,-0.462,-1.3372906e-18,-0.45297554,-1.3221214e-18,-0.45297554,-1.3268974e-18,-0.45297554,-1.3319884e-18,-0.45297554,-1.3363612e-18,-0.45297554,-1.338223e-18,-0.45297554,-1.3449414e-18,-0.45297554,-1.346959e-18,-0.45297554,-1.3544467e-18,-0.45276893,-1.3549688e-18,-0.45297554,-1.3608999e-18,-0.45297554,-1.3644884e-18,-0.45276893,-1.369366e-18,-0.45276893,-1.3741082e-18
-0.468,5.0544163e-18,-0.468,4.2563065e-18,-0.468,7.8478236e-19,-0.44813662,-8.4207266e-19,-0.468,-9.0710187e-19,-0.468,-9.7694366e-19,-0.468,-1.0184147e-18,-0.468,-1.0545939e-18,-0.45932527,-1.0860888e-18,-0.45932527,-1.1100066e-18,-0.45932527,-1.1260138e-18,-0.468,-1.1473397e-18,-0.468,-1.1631755e-18,-0.468,-1.1760515e-18,-0.468,-1.187951e-18,-0.468,-1.2020422e-18,-0.468,-1.2145501e-18,-0.468,-1.2241742e-18,-0.468,-1.2350123e-18,-0.468,-1.2462686e-18,-0.468,-1.2540364e-18,-0.44283182,-1.2062654e-18,-0.468,-1.2797782e-18,-0.468,-1.2898875e-18,-0.468,-1.2995395e-18,-0.468,-1.3072245e-18,-0.45897554,-1.3143325e-18,-0.45897554,-1.3187962e-18,-0.45897554,-1.3235804e-18,-0.45897554,-1.3285977e-18,-0.468,-1.334609e-18,-0.45897554,-1.3380404e-18,-0.45897554,-1.3426438e-18,-0.45897554,-1.3474201e-18,-0.45897554,-1.348738e-18,-0.45897554,-1.3536841e-18,-0.45897554,-1.3604116e-18,-0.45897554,-1.3638849e-18,-0.45897554,-1.3688312e-18,-0.45876893,-1.3722357e-18,-0.45897554,-1.3764693e-18,-0.45897554,-1.3818929e-18,-0.45876893,-1.3857182e-18,-0.45876893,-1.3896638e-18
-0.474,5.1370397e-18,-0.474,4.4392516e-18,-0.474,1.0409041e-18,-0.45413662,-8.1547922e-19,-0.474,-8.8276273e-19,-0.474,-9.6033328e-19,-0.474,-1.0046994e-18,-0.474,-1.0412632e-18,-0.46532527,-1.088574e-18,-0.46532527,-1.1137324e-18,-0.46532527,-1.1329582e-18,-0.474,-1.1344701e-18,-0.474,-1.149914e-18,-0.474,-1.1624041e-18,-0.474,-1.1756828e-18,-0.474,-1.1886947e-18,-0.474,-1.1994174e-18,-0.474,-1.2098018e-18,-0.474,-1.2188269e-18,-0.474,-1.2283632e-18,-0.474,-1.238744e-18,-0.44883182,-1.2340309e-18,-0.474,-1.2612581e-18,-0.474,-1.2640397e-18,-0.474,-1.2803075e-18,-0.474,-1.2879092e-18,-0.46497554,-1.3163588e-18,-0.46497554,-1.3237915e-18,-0.46497554,-1.3281494e-18,-0.46497554,-1.3331805e-18,-0.474,-1.3137476e-18,-0.46497554,-1.3424681e-18,-0.46497554,-1.3470734e-18,-0.46497554,-1.3515539e-18,-0.46497554,-1.3535492e-18,-0.46497554,-1.3582642e-18,-0.46497554,-1.3644312e-18,-0.46497554,-1.3683445e-18,-0.46497554,-1.372762e-18,-0.46476893,-1.3777999e-18,-0.46497554,-1.3813648e-18,-0.46497554,-1.3861527e-18,-0.46476893,-1.3891035e-18,-0.46476893,-1.3927412e-18
-0.48,5.2162627e-18,-0.48,4.6094405e-18,-0.48,1.3032402e-18,-0.46013662,-7.7241972e-19,-0.48,-8.3026396e-19,-0.48,-9.3070292e-19,-0.48,-9.8175461e-19,-0.48,-1.0159212e-18,-0.47132527,-1.081478e-18,-0.47132527,-1.1051206e-18,-0.47132527,-1.1256391e-18,-0.48,-1.1054087e-18,-0.48,-1.1178154e-18,-0.48,-1.1297103e-18,-0.48,-1.1408565e-18,-0.48,-1.1534611e-18,-0.48,-1.1644689e-18,-0.48,-1.1728025e-18,-0.48,-1.1829637e-18,-0.48,-1.1912665e-18,-0.48,-1.1995306e-18,-0.45483182,-1.2548369e-18,-0.48,-1.2210371e-18,-0.48,-1.2303785e-18,-0.48,-1.2393845e-18,-0.48,-1.2454471e-18,-0.47097554,-1.3065862e-18,-0.47097554,-1.3125669e-18,-0.47097554,-1.3197227e-18,-0.47097554,-1.3223868e-18,-0.48,-1.2699975e-18,-0.47097554,-1.3312927e-18,-0.47097554,-1.3356465e-18,-0.47097554,-1.3409361e-18,-0.47097554,-1.3444473e-18,-0.47097554,-1.3460461e-18,-0.47097554,-1.3528465e-18,-0.47097554,-1.3558747e-18,-0.47097554,-1.3608288e-18,-0.47076893,-1.3655743e-18,-0.47097554,-1.3683005e-18,-0.47097554,-1.3720602e-18,-0.47076893,-1.3788453e-18,-0.47076893,-1.3809995e-18
-0.486,5.2922991e-18,-0.486,4.7676068e-18,-0.486,1.5785244e-18,-0.46613662,-6.9770356e-19,-0.486,-7.6303254e-19,-0.486,-8.8663629e-19,-0.486,-9.4058598e-19,-0.486,-9.7261479e-19,-0.47732527,-1.0610363e-18,-0.47732527,-1.0850701e-18,-0.47732527,-1.1028359e-18,-0.486,-1.0488084e-18,-0.486,-1.0641075e-18,-0.486,-1.0747282e-18,-0.486,-1.0860912e-18,-0.486,-1.0949395e-18,-0.486,-1.1049504e-18,-0.486,-1.1114714e-18,-0.486,-1.1193664e-18,-0.486,-1.1275095e-18,-0.486,-1.1358105e-18,-0.46083182,-1.2679892e-18,-0.486,-1.1528734e-18,-0.486,-1.1604546e-18,-0.486,-1.1681434e-18,-0.486,-1.1738818e-18,-0.47697554,-1.2762403e-18,-0.47697554,-1.2841755e-18,-0.47697554,-1.2885984e-18,-0.47697554,-1.2903798e-18,-0.486,-1.1855618e-18,-0.47697554,-1.2992377e-18,-0.47697554,-1.3026829e-18,-0.47697554,-1.3070611e-18,-0.47697554,-1.3107991e-18,-0.47697554,-1.3146829e-18,-0.47697554,-1.3175621e-18,-0.47697554,-1.321866e-18,-0.47697554,-1.3256547e-18,-0.47676893,-1.3308246e-18,-0.47697554,-1.3339401e-18,-0.47697554,-1.3358131e-18,-0.47676893,-1.3404425e-18,-0.47676893,-1.3434491e-18
-0.492,5.3657076e-18,-0.492,4.9135229e-18,-0.492,1.8601005e-18,-0.47213662,-6.004592e-19,-0.492,-6.5472347e-19,-0.492,-8.1572122e-19,-0.492,-8.7701682e-19,-0.492,-9.0648166e-19,-0.48332527,-1.0232148e-18,-0.48332527,-1.0461792e-18,-0.48332527,-1.0639222e-18,-0.492,-9.7041692e-19,-0.492,-9.7975757e-19,-0.492,-9.8936259e-19,-0.492,-9.9731354e-19,-0.492,-1.0049193e-18,-0.492,-1.0134006e-18,-0.492,-1.0183228e-18,-0.492,-1.0249299e-18,-0.492,-1.0312339e-18,-0.492,-1.0385279e-18,-0.46683182,-1.2692485e-18,-0.492,-1.0508251e-18,-0.492,-1.0567149e-18,-0.492,-1.0621369e-18,-0.492,-1.0668582e-18,-0.48297554,-1.2190319e-18,-0.48297554,-1.2236906e-18,-0.48297554,-1.2280412e-18,-0.48297554,-1.2343298e-18,-0.492,-1.0803578e-18,-0.48297554,-1.237196e-18,-0.48297554,-1.2425391e-18,-0.48297554,-1.2462647e-18,-0.48297554,-1.2494906e-18,-0.48297554,-1.2523834e-18,-0.48297554,-1.2540757e-18,-0.48297554,-1.2585871e-18,-0.48297554,-1.2610404e-18,-0.48276893,-1.2663861e-18,-0.48297554,-1.2668734e-18,-0.48297554,-1.2693175e-18,-0.48276893,-1.2747606e-18,-0.48276893,-1.2771987e-18
-0.498,5.4400644e-18,-0.498,5.0483983e-18,-0.498,2.1426934e-18,-0.47813662,-4.7243827e-19,-0.498,-5.1364206e-19,-0.498,-7.1617589e-19,-0.498,-7.8200421e-19,-0.498,-8.1361389e-19,-0.48932527,-9.6321656e-19,-0.48932527,-9.8328294e-19,-0.48932527,-9.9779853e-19,-0.498,-8.5576098e-19,-0.498,-8.6351389e-19,-0.498,-8.6818154e-19,-0.498,-8.7473758e-19,-0.498,-8.8026701e-19,-0.498,-8.8700932e-19,-0.498,-8.8932275e-19,-0.498,-8.9409987e-19,-0.498,-8.9818605e-19,-0.498,-9.0075987e-19,-0.47283182,-1.2551313e-18,-0.498,-9.123587e-19,-0.498,-9.144336e-19,-0.498,-9.1776931e-19,-0.498,-9.2101402e-19,-0.48897554,-1.1291784e-18,-0.48897554,-1.1333408e-18,-0.48897554,-1.1365057e-18,-0.48897554,-1.1427353e-18,-0.498,-9.3097668e-19,-0.48897554,-1.1427206e-18,-0.48897554,-1.1482963e-18,-0.48897554,-1.1506113e-18,-0.48897554,-1.1530285e-18,-0.48897554,-1.1545477e-18,-0.48897554,-1.1559508e-18,-0.48897554,-1.1589093e-18,-0.48897554,-1.1633039e-18,-0.48876893,-1.1674415e-18,-0.48897554,-1.1654634e-18,-0.48897554,-1.1672524e-18,-0.48876893,-1.1730227e-18,-0.48876893,-1.1760605e-18
-0.504,5.5059954e-18,-0.504,5.1736111e-18,-0.504,2.4197475e-18,-0.48413662,-3.0957275e-19,-0.504,-3.412719e-19,-0.504,-5.8475142e-19,-0.504,-6.6076147e-19,-0.504,-6.9382994e-19,-0.49532527,-8.7697061e-19,-0.49532527,-8.9057909e-19,-0.49532527,-9.0242859e-19,-0.504,-7.1246558e-19,-0.504,-7.15993e-19,-0.504,-7.1656518e-19,-0.504,-7.1926168e-19,-0.504,-7.2359162e-19,-0.504,-7.2537924e-19,-0.504,-7.2720833e-19,-0.504,-7.2979996e-19,-0.504,-7.3161877e-19,-0.504,-7.3222639e-19,-0.47883182,-1.2213655e-18,-0.504,-7.3824957e-19,-0.504,-7.3846691e-19,-0.504,-7.3966322e-19,-0.504,-7.4096171e-19,-0.49497554,-1.0015878e-18,-0.49497554,-1.0043556e-18,-0.49497554,-1.0064809e-18,-0.49497554,-1.0080945e-18,-0.504,-7.4072359e-19,-0.49497554,-1.0141569e-18,-0.49497554,-1.0147843e-18,-0.49497554,-1.0151958e-18,-0.49497554,-1.0170733e-18,-0.49497554,-1.0176574e-18,-0.49497554,-1.0185357e-18,-0.49497554,-1.02159e-18,-0.49497554,-1.018749e-18,-0.49476893,-1.0262783e-18,-0.49497554,-1.022308e-18,-0.49497554,-1.0238451e-18,-0.49476893,-1.0308357e-18,-0.49476893,-1.0319035e-18
-0.51,5.5738499e-18,-0.51,5.2896375e-18,-0.51,2.6865711e-18,-0.49013662,-1.1533278e-19,-0.51,-1.4251235e-19,-0.51,-4.1760842e-19,-0.51,-5.1018165e-19,-0.51,-5.4301898e-19,-0.50132527,-7.6300339e-19,-0.50132527,-7.7145792e-19,-0.50132527,-7.7552266e-19,-0.51,-5.4775822e-19,-0.51,-5.4328991e-19,-0.51,-5.4332982e-19,-0.51,-5.4401246e-19,-0.51,-5.4363498e-19,-0.51,-5.4360154e-19,-0.51,-5.4571084e-19,-0.51,-5.4570069e-19,-0.51,-5.4736834e-19,-0.51,-5.4677168e-19,-0.48483182,-1.1596128e-18,-0.51,-5.4367738e-19,-0.51,-5.4162382e-19,-0.51,-5.4231889e-19,-0.51,-5.4359105e-19,-0.50097554,-8.3492989e-19,-0.50097554,-8.3748661e-19,-0.50097554,-8.3829337e-19,-0.50097554,-8.3880242e-19,-0.51,-5.3722492e-19,-0.50097554,-8.4242398e-19,-0.50097554,-8.4456852e-19,-0.50097554,-8.4144265e-19,-0.50097554,-8.4228769e-19,-0.50097554,-8.4142057e-19,-0.50097554,-8.3733011e-19,-0.50097554,-8.3628531e-19,-0.50097554,-8.3774542e-19,-0.50076893,-8.4586323e-19,-0.50097554,-8.4184154e-19,-0.50097554,-8.4043877e-19,-0.50076893,-8.4780589e-19,-0.50076893,-8.5040503e-19
-0.516,5.639316e-18,-0.516,5.3977604e-18,-0.516,2.9495757e-18,-0.49613662,1.0080304e-19,-0.516,7.7251361e-20,-0.516,-2.3284427e-19,-0.516,-3.4281554e-19,-0.516,-3.832981e-19,-0.50732527,-6.227661e-19,-0.50732527,-6.2560286e-19,-0.50732527,-6.2570358e-19,-0.516,-3.7734457e-19,-0.516,-3.7140828e-19,-0.516,-3.6700215e-19,-0.516,-3.6471083e-19,-0.516,-3.634298e-19,-0.516,-3.6159223e-19,-0.516,-3.6000436e-19,-0.516,-3.5997494e-19,-0.516,-3.6026779e-19,-0.516,-3.5762259e-19,-0.49083182,-1.0662115e-18,-0.516,-3.5173673e-19,-0.516,-3.4943438e-19,-0.516,-3.4677958e-19,-0.516,-3.4491345e-19,-0.50697554,-6.4305623e-19,-0.50697554,-6.4207627e-19,-0.50697554,-6.42034e-19,-0.50697554,-6.4400103e-19,-0.516,-3.3558464e-19,-0.50697554,-6.397832e-19,-0.50697554,-6.4193147e-19,-0.50697554,-6.3530704e-19,-0.50697554,-6.3893739e-19,-0.50697554,-6.3783998e-19,-0.50697554,-6.3275079e-19,-0.50697554,-6.3414039e-19,-0.50697554,-6.3261448e-19,-0.50676893,-6.405285e-19,-0.50697554,-6.3338806e-19,-0.50697554,-6.3324129e-19,-0.50676893,-6.3912955e-19,-0.50676893,-6.3890062e-19
-0.522,5.7005181e-18,-0.522,5.4987976e-18,-0.522,3.2004597e-18,-0.50213662,3.3836923e-19,-0.522,3.0485624e-19,-0.522,-3.3097153e-20,-0.522,-1.6521503e-19,-0.522,-2.2608614e-19,-0.51332527,-4.6861003e-19,-0.51332527,-4.6752755e-19,-0.51332527,-4.6190155e-19,-0.522,-2.3400166e-19,-0.522,-2.1260403e-19,-0.522,-2.0489631e-19,-0.522,-2.0294873e-19,-0.522,-2.0282311e-19,-0.522,-1.9691413e-19,-0.522,-1.9460495e-19,-0.522,-1.9405655e-19,-0.522,-1.9365915e-19,-0.522,-1.911889e-19,-0.49683182,-9.3595778e-19,-0.522,-1.831677e-19,-0.522,-1.7877127e-19,-0.522,-1.750041e-19,-0.522,-1.7154879e-19,-0.51297554,-4.3978547e-19,-0.51297554,-4.3958059e-19,-0.51297554,-4.3874178e-19,-0.51297554,-4.3565421e-19,-0.522,-1.6026844e-19,-0.51297554,-4.3150202e-19,-0.51297554,-4.316674e-19,-0.51297554,-4.3077175e-19,-0.51297554,-4.2577388e-19,-0.51297554,-4.2683986e-19,-0.51297554,-4.2601565e-19,-0.51297554,-4.2504654e-19,-0.51297554,-4.2336759e-19,-0.51276893,-4.2952257e-19,-0.51297554,-4.211119e-19,-0.51297554,-4.1363633e-19,-0.51276893,-4.2556607e-19,-0.51276893,-4.2416731e-19
-0.528,5.7661471e-18,-0.528,5.5935949e-18,-0.528,3.4384539e-18,-0.50813662,5.90482e-19,-0.528,5.3487926e-19,-0.528,1.6069859e-19,-0.528,1.2073488e-21,-0.528,-8.1648816e-20,-0.51932527,-3.1321565e-19,-0.51932527,-3.1956814e-19,-0.51932527,-3.0834854e-19,-0.528,-1.0369796e-19,-0.528,-8.5358548e-20,-0.528,-7.5230284e-20,-0.528,-7.1628753e-20,-0.528,-6.8913325e-20,-0.528,-6.5239974e-20,-0.528,-6.2820378e-20,-0.528,-5.8316455e-20,-0.528,-6.0418003e-20,-0.528,-5.9156199e-20,-0.50283182,-7.7178925e-19,-0.528,-5.0447856e-20,-0.528,-4.7237027e-20,-0.528,-4.0455684e-20,-0.528,-3.7578123e-20,-0.51897554,-2.5350276e-19,-0.51897554,-2.5137918e-19,-0.51897554,-2.492698e-19,-0.51897554,-2.4696444e-19,-0.528,-2.326551e-20,-0.51897554,-2.4199718e-19,-0.51897554,-2.4065878e-19,-0.51897554,-2.3958591e-19,-0.51897554,-2.3749638e-19,-0.51897554,-2.3560092e-19,-0.51897554,-2.3423788e-19,-0.51897554,-2.3754455e-19,-0.51897554,-2.3139235e-19,-0.51876893,-2.3565482e-19,-0.51897554,-2.2770884e-19,-0.51897554,-2.2462449e-19,-0.51876893,-2.2920177e-19,-0.51876893,-2.2832811e-19
-0.534,5.827909e-18,-0.534,5.6822898e-18,-0.534,3.6624038e-18,-0.51413662,8.5158593e-19,-0.534,7.6092246e-19,-0.534,3.4933597e-19,-0.534,1.5949177e-19,-0.534,4.9615435e-20,-0.52532527,-1.7301213e-19,-0.52532527,-1.8358232e-19,-0.52532527,-1.7287728e-19,-0.534,-1.9248488e-20,-0.534,5.7076975e-21,-0.534,1.8254302e-20,-0.534,2.5261267e-20,-0.534,2.7645582e-20,-0.534,3.0913799e-20,-0.534,3.32512e-20,-0.534,3.3268743e-20,-0.534,3.4024285e-20,-0.534,3.5870674e-20,-0.50883182,-5.8207795e-19,-0.534,4.5488494e-20,-0.534,5.1105477e-20,-0.534,5.6930458e-20,-0.534,6.0817608e-20,-0.52497554,-1.0037831e-19,-0.52497554,-9.7621453e-20,-0.52497554,-9.7790918e-20,-0.52497554,-9.1440396e-20,-0.534,7.2518134e-20,-0.52497554,-8.6590385e-20,-0.52497554,-8.5658073e-20,-0.52497554,-8.5780127e-20,-0.52497554,-7.9556009e-20,-0.52497554,-7.8427022e-20,-0.52497554,-7.6569151e-20,-0.52497554,-7.4367639e-20,-0.52497554,-7.1147024e-20,-0.52476893,-7.5139422e-20,-0.52497554,-6.3689264e-20,-0.52497554,-6.6527032e-20,-0.52476893,-7.098281e-20,-0.52476893,-6.7582383e-20
