c(g:d)(CV_Vd_n1191_ac_des) X,c(g:d)(CV_Vd_n1191_ac_des) Y,c(g:d)(CV_Vd_n1217_ac_des) X,c(g:d)(CV_Vd_n1217_ac_des) Y,c(g:d)(CV_Vd_n1237_ac_des) X,c(g:d)(CV_Vd_n1237_ac_des) Y,c(g:d)(CV_Vd_n1257_ac_des) X,c(g:d)(CV_Vd_n1257_ac_des) Y,c(g:d)(CV_Vd_n1277_ac_des) X,c(g:d)(CV_Vd_n1277_ac_des) Y,c(g:d)(CV_Vd_n1297_ac_des) X,c(g:d)(CV_Vd_n1297_ac_des) Y,c(g:d)(CV_Vd_n1317_ac_des) X,c(g:d)(CV_Vd_n1317_ac_des) Y,c(g:d)(CV_Vd_n1337_ac_des) X,c(g:d)(CV_Vd_n1337_ac_des) Y,c(g:d)(CV_Vd_n1357_ac_des) X,c(g:d)(CV_Vd_n1357_ac_des) Y,c(g:d)(CV_Vd_n1377_ac_des) X,c(g:d)(CV_Vd_n1377_ac_des) Y,c(g:d)(CV_Vd_n1397_ac_des) X,c(g:d)(CV_Vd_n1397_ac_des) Y,c(g:d)(CV_Vd_n1417_ac_des) X,c(g:d)(CV_Vd_n1417_ac_des) Y,c(g:d)(CV_Vd_n1437_ac_des) X,c(g:d)(CV_Vd_n1437_ac_des) Y,c(g:d)(CV_Vd_n1457_ac_des) X,c(g:d)(CV_Vd_n1457_ac_des) Y,c(g:d)(CV_Vd_n1477_ac_des) X,c(g:d)(CV_Vd_n1477_ac_des) Y,c(g:d)(CV_Vd_n1497_ac_des) X,c(g:d)(CV_Vd_n1497_ac_des) Y,c(g:d)(CV_Vd_n1517_ac_des) X,c(g:d)(CV_Vd_n1517_ac_des) Y,c(g:d)(CV_Vd_n1537_ac_des) X,c(g:d)(CV_Vd_n1537_ac_des) Y,c(g:d)(CV_Vd_n1557_ac_des) X,c(g:d)(CV_Vd_n1557_ac_des) Y,c(g:d)(CV_Vd_n1577_ac_des) X,c(g:d)(CV_Vd_n1577_ac_des) Y,c(g:d)(CV_Vd_n1597_ac_des) X,c(g:d)(CV_Vd_n1597_ac_des) Y,c(g:d)(CV_Vd_n1617_ac_des) X,c(g:d)(CV_Vd_n1617_ac_des) Y,c(g:d)(CV_Vd_n1637_ac_des) X,c(g:d)(CV_Vd_n1637_ac_des) Y,c(g:d)(CV_Vd_n1657_ac_des) X,c(g:d)(CV_Vd_n1657_ac_des) Y,c(g:d)(CV_Vd_n1677_ac_des) X,c(g:d)(CV_Vd_n1677_ac_des) Y,c(g:d)(CV_Vd_n1697_ac_des) X,c(g:d)(CV_Vd_n1697_ac_des) Y,c(g:d)(CV_Vd_n1717_ac_des) X,c(g:d)(CV_Vd_n1717_ac_des) Y,c(g:d)(CV_Vd_n1737_ac_des) X,c(g:d)(CV_Vd_n1737_ac_des) Y,c(g:d)(CV_Vd_n1757_ac_des) X,c(g:d)(CV_Vd_n1757_ac_des) Y,c(g:d)(CV_Vd_n1777_ac_des) X,c(g:d)(CV_Vd_n1777_ac_des) Y,c(g:d)(CV_Vd_n1797_ac_des) X,c(g:d)(CV_Vd_n1797_ac_des) Y,c(g:d)(CV_Vd_n1817_ac_des) X,c(g:d)(CV_Vd_n1817_ac_des) Y,c(g:d)(CV_Vd_n1837_ac_des) X,c(g:d)(CV_Vd_n1837_ac_des) Y,c(g:d)(CV_Vd_n1857_ac_des) X,c(g:d)(CV_Vd_n1857_ac_des) Y,c(g:d)(CV_Vd_n1877_ac_des) X,c(g:d)(CV_Vd_n1877_ac_des) Y,c(g:d)(CV_Vd_n1897_ac_des) X,c(g:d)(CV_Vd_n1897_ac_des) Y,c(g:d)(CV_Vd_n1917_ac_des) X,c(g:d)(CV_Vd_n1917_ac_des) Y,c(g:d)(CV_Vd_n1937_ac_des) X,c(g:d)(CV_Vd_n1937_ac_des) Y,c(g:d)(CV_Vd_n1957_ac_des) X,c(g:d)(CV_Vd_n1957_ac_des) Y,c(g:d)(CV_Vd_n1977_ac_des) X,c(g:d)(CV_Vd_n1977_ac_des) Y,c(g:d)(CV_Vd_n1997_ac_des) X,c(g:d)(CV_Vd_n1997_ac_des) Y,c(g:d)(CV_Vd_n2017_ac_des) X,c(g:d)(CV_Vd_n2017_ac_des) Y,c(g:d)(CV_Vd_n2037_ac_des) X,c(g:d)(CV_Vd_n2037_ac_des) Y,c(g:d)(CV_Vd_n2057_ac_des) X,c(g:d)(CV_Vd_n2057_ac_des) Y
-0.444,-2.3169961e-17,-0.444,-2.3249628e-17,-0.444,-2.4120162e-17,-0.42413662,-2.261547e-17,-0.444,-2.2809258e-17,-0.444,-2.1562501e-17,-0.444,-2.0126234e-17,-0.444,-1.867877e-17,-0.43532527,-1.7164903e-17,-0.43532527,-1.6590559e-17,-0.43532527,-1.6305844e-17,-0.444,-1.6200611e-17,-0.444,-1.6026034e-17,-0.444,-1.5861033e-17,-0.444,-1.5712535e-17,-0.444,-1.5566131e-17,-0.444,-1.5429596e-17,-0.444,-1.5302908e-17,-0.444,-1.5178526e-17,-0.444,-1.5043217e-17,-0.444,-1.4912447e-17,-0.41883182,-1.4591695e-17,-0.444,-1.4591146e-17,-0.444,-1.4446722e-17,-0.444,-1.4314845e-17,-0.444,-1.4199021e-17,-0.43497554,-1.4058581e-17,-0.43497554,-1.3975075e-17,-0.43497554,-1.3898679e-17,-0.43497554,-1.3825136e-17,-0.444,-1.3800977e-17,-0.43497554,-1.3681145e-17,-0.43497554,-1.3607354e-17,-0.43497554,-1.3534152e-17,-0.43497554,-1.3462775e-17,-0.43497554,-1.3393838e-17,-0.43497554,-1.3323161e-17,-0.43497554,-1.3255337e-17,-0.43497554,-1.3191416e-17,-0.43476893,-1.3128189e-17,-0.43497554,-1.3068678e-17,-0.43497554,-1.3008808e-17,-0.43476893,-1.2955313e-17,-0.43476893,-1.2899962e-17
-0.45,-2.337236e-17,-0.45,-2.3453524e-17,-0.45,-2.4346108e-17,-0.43013662,-2.2990747e-17,-0.45,-2.3178307e-17,-0.45,-2.1967226e-17,-0.45,-2.0546474e-17,-0.45,-1.905269e-17,-0.44132527,-1.7390771e-17,-0.44132527,-1.6719711e-17,-0.44132527,-1.6385044e-17,-0.45,-1.6274266e-17,-0.45,-1.6090064e-17,-0.45,-1.5920835e-17,-0.45,-1.5771747e-17,-0.45,-1.562151e-17,-0.45,-1.5484024e-17,-0.45,-1.5348494e-17,-0.45,-1.5228925e-17,-0.45,-1.5099461e-17,-0.45,-1.4945572e-17,-0.42483182,-1.4626917e-17,-0.45,-1.4631946e-17,-0.45,-1.4478e-17,-0.45,-1.4345565e-17,-0.45,-1.4230156e-17,-0.44097554,-1.4087048e-17,-0.44097554,-1.4005173e-17,-0.44097554,-1.3927459e-17,-0.44097554,-1.3852862e-17,-0.45,-1.3822832e-17,-0.44097554,-1.3708848e-17,-0.44097554,-1.3635001e-17,-0.44097554,-1.356115e-17,-0.44097554,-1.3489033e-17,-0.44097554,-1.3420995e-17,-0.44097554,-1.3340238e-17,-0.44097554,-1.3277449e-17,-0.44097554,-1.3213558e-17,-0.44076893,-1.3146836e-17,-0.44097554,-1.3087185e-17,-0.44097554,-1.3035366e-17,-0.44076893,-1.297234e-17,-0.44076893,-1.2917112e-17
-0.456,-2.3568799e-17,-0.456,-2.3649952e-17,-0.456,-2.4556431e-17,-0.43613662,-2.3341929e-17,-0.456,-2.3524164e-17,-0.456,-2.2359914e-17,-0.456,-2.0964715e-17,-0.456,-1.945045e-17,-0.44732527,-1.7647751e-17,-0.44732527,-1.6868489e-17,-0.44732527,-1.6477963e-17,-0.456,-1.6358168e-17,-0.456,-1.6154191e-17,-0.456,-1.5985379e-17,-0.456,-1.5831169e-17,-0.456,-1.5674138e-17,-0.456,-1.5537122e-17,-0.456,-1.540783e-17,-0.456,-1.5279501e-17,-0.456,-1.5144985e-17,-0.456,-1.4997337e-17,-0.43083182,-1.466683e-17,-0.456,-1.4665354e-17,-0.456,-1.4514546e-17,-0.456,-1.4379738e-17,-0.456,-1.4262319e-17,-0.44697554,-1.4116265e-17,-0.44697554,-1.4033653e-17,-0.44697554,-1.3956717e-17,-0.44697554,-1.3881801e-17,-0.456,-1.3849746e-17,-0.44697554,-1.3733968e-17,-0.44697554,-1.3660914e-17,-0.44697554,-1.3585931e-17,-0.44697554,-1.3512792e-17,-0.44697554,-1.3441507e-17,-0.44697554,-1.3367798e-17,-0.44697554,-1.3294078e-17,-0.44697554,-1.3231365e-17,-0.44676893,-1.3164385e-17,-0.44697554,-1.3102689e-17,-0.44697554,-1.3044244e-17,-0.44676893,-1.298494e-17,-0.44676893,-1.2933714e-17
-0.462,-2.3765698e-17,-0.462,-2.3840555e-17,-0.462,-2.4746092e-17,-0.44213662,-2.3690054e-17,-0.462,-2.385574e-17,-0.462,-2.2740197e-17,-0.462,-2.1383672e-17,-0.462,-1.986266e-17,-0.45332527,-1.7936928e-17,-0.45332527,-1.70362e-17,-0.45332527,-1.6571862e-17,-0.462,-1.6438561e-17,-0.462,-1.6223129e-17,-0.462,-1.6048463e-17,-0.462,-1.5889886e-17,-0.462,-1.5735869e-17,-0.462,-1.5592126e-17,-0.462,-1.5460193e-17,-0.462,-1.5329258e-17,-0.462,-1.5193954e-17,-0.462,-1.5045915e-17,-0.43683182,-1.4703779e-17,-0.462,-1.4705438e-17,-0.462,-1.4552099e-17,-0.462,-1.4415256e-17,-0.462,-1.4294986e-17,-0.45297554,-1.4147145e-17,-0.45297554,-1.4056377e-17,-0.45297554,-1.398481e-17,-0.45297554,-1.391194e-17,-0.462,-1.3878407e-17,-0.45297554,-1.3762058e-17,-0.45297554,-1.36871e-17,-0.45297554,-1.361219e-17,-0.45297554,-1.3537762e-17,-0.45297554,-1.3455525e-17,-0.45297554,-1.3398233e-17,-0.45297554,-1.3319476e-17,-0.45297554,-1.3260904e-17,-0.45276893,-1.3188716e-17,-0.45297554,-1.3126099e-17,-0.45297554,-1.3065819e-17,-0.45276893,-1.3006057e-17,-0.45276893,-1.2950847e-17
-0.468,-2.3954729e-17,-0.468,-2.4026826e-17,-0.468,-2.4928046e-17,-0.44813662,-2.4013797e-17,-0.468,-2.4162327e-17,-0.468,-2.3103029e-17,-0.468,-2.1785286e-17,-0.468,-2.0277622e-17,-0.45932527,-1.8257747e-17,-0.45932527,-1.7232764e-17,-0.45932527,-1.668821e-17,-0.468,-1.6523655e-17,-0.468,-1.6292508e-17,-0.468,-1.6110035e-17,-0.468,-1.5952064e-17,-0.468,-1.5791894e-17,-0.468,-1.564667e-17,-0.468,-1.5511929e-17,-0.468,-1.5379489e-17,-0.468,-1.5243134e-17,-0.468,-1.5092016e-17,-0.44283182,-1.4747258e-17,-0.468,-1.4744638e-17,-0.468,-1.4589098e-17,-0.468,-1.4448972e-17,-0.468,-1.4327027e-17,-0.45897554,-1.4178912e-17,-0.45897554,-1.4092243e-17,-0.45897554,-1.4015298e-17,-0.45897554,-1.3939095e-17,-0.468,-1.3904367e-17,-0.45897554,-1.3787536e-17,-0.45897554,-1.3713483e-17,-0.45897554,-1.3637712e-17,-0.45897554,-1.355742e-17,-0.45897554,-1.3484576e-17,-0.45897554,-1.3414888e-17,-0.45897554,-1.3344041e-17,-0.45897554,-1.3276532e-17,-0.45876893,-1.3209326e-17,-0.45897554,-1.3146647e-17,-0.45897554,-1.3086005e-17,-0.45876893,-1.3025717e-17,-0.45876893,-1.2953913e-17
-0.474,-2.4137485e-17,-0.474,-2.4208964e-17,-0.474,-2.5097687e-17,-0.45413662,-2.4316492e-17,-0.474,-2.4466001e-17,-0.474,-2.3447412e-17,-0.474,-2.2186651e-17,-0.474,-2.0706295e-17,-0.46532527,-1.8608263e-17,-0.46532527,-1.7459285e-17,-0.46532527,-1.6811906e-17,-0.474,-1.662425e-17,-0.474,-1.6364853e-17,-0.474,-1.6177334e-17,-0.474,-1.6015328e-17,-0.474,-1.5851182e-17,-0.474,-1.5701561e-17,-0.474,-1.5570049e-17,-0.474,-1.5429369e-17,-0.474,-1.5290028e-17,-0.474,-1.5143445e-17,-0.44883182,-1.4787814e-17,-0.474,-1.4786385e-17,-0.474,-1.463214e-17,-0.474,-1.4483002e-17,-0.474,-1.4358791e-17,-0.46497554,-1.4205097e-17,-0.46497554,-1.4124816e-17,-0.46497554,-1.4045861e-17,-0.46497554,-1.39691e-17,-0.474,-1.3924888e-17,-0.46497554,-1.3816656e-17,-0.46497554,-1.3740144e-17,-0.46497554,-1.3663658e-17,-0.46497554,-1.3587645e-17,-0.46497554,-1.3508894e-17,-0.46497554,-1.343744e-17,-0.46497554,-1.336607e-17,-0.46497554,-1.3298379e-17,-0.46476893,-1.3230605e-17,-0.46497554,-1.3167886e-17,-0.46497554,-1.3106357e-17,-0.46476893,-1.3043519e-17,-0.46476893,-1.298587e-17
-0.48,-2.4304788e-17,-0.48,-2.438776e-17,-0.48,-2.5258635e-17,-0.46013662,-2.4597371e-17,-0.48,-2.4738568e-17,-0.48,-2.3773793e-17,-0.48,-2.2565179e-17,-0.48,-2.1127241e-17,-0.47132527,-1.8981804e-17,-0.47132527,-1.7718031e-17,-0.47132527,-1.6956706e-17,-0.48,-1.6722264e-17,-0.48,-1.644513e-17,-0.48,-1.6243764e-17,-0.48,-1.6059353e-17,-0.48,-1.5911183e-17,-0.48,-1.5756732e-17,-0.48,-1.561729e-17,-0.48,-1.5480252e-17,-0.48,-1.5338893e-17,-0.48,-1.5185695e-17,-0.45483182,-1.4825305e-17,-0.48,-1.4832836e-17,-0.48,-1.4667231e-17,-0.48,-1.4520317e-17,-0.48,-1.4391838e-17,-0.47097554,-1.4240276e-17,-0.47097554,-1.4152879e-17,-0.47097554,-1.407398e-17,-0.47097554,-1.3995748e-17,-0.48,-1.3961311e-17,-0.47097554,-1.3843736e-17,-0.47097554,-1.376729e-17,-0.47097554,-1.3689639e-17,-0.47097554,-1.3612845e-17,-0.47097554,-1.3538693e-17,-0.47097554,-1.3463546e-17,-0.47097554,-1.3388841e-17,-0.47097554,-1.3321067e-17,-0.47076893,-1.3250946e-17,-0.47097554,-1.3181696e-17,-0.47097554,-1.3123052e-17,-0.47076893,-1.3061311e-17,-0.47076893,-1.3007808e-17
-0.486,-2.4490969e-17,-0.486,-2.4563382e-17,-0.486,-2.54122e-17,-0.46613662,-2.4856884e-17,-0.486,-2.4991307e-17,-0.486,-2.4080917e-17,-0.486,-2.2930091e-17,-0.486,-2.1540659e-17,-0.47732527,-1.9377325e-17,-0.47732527,-1.8011405e-17,-0.47732527,-1.712474e-17,-0.486,-1.6838365e-17,-0.486,-1.6522469e-17,-0.486,-1.6310914e-17,-0.486,-1.6141483e-17,-0.486,-1.597106e-17,-0.486,-1.5810073e-17,-0.486,-1.5669993e-17,-0.486,-1.5529924e-17,-0.486,-1.5388219e-17,-0.486,-1.5234188e-17,-0.46083182,-1.4868431e-17,-0.486,-1.4872062e-17,-0.486,-1.4712682e-17,-0.486,-1.455817e-17,-0.486,-1.4426493e-17,-0.47697554,-1.4272259e-17,-0.47697554,-1.4182913e-17,-0.47697554,-1.4101929e-17,-0.47697554,-1.4026604e-17,-0.486,-1.3997194e-17,-0.47697554,-1.3870619e-17,-0.47697554,-1.3793936e-17,-0.47697554,-1.3715752e-17,-0.47697554,-1.3638255e-17,-0.47697554,-1.356194e-17,-0.47697554,-1.348198e-17,-0.47697554,-1.3410507e-17,-0.47697554,-1.3343183e-17,-0.47676893,-1.3270792e-17,-0.47697554,-1.3208211e-17,-0.47697554,-1.3145339e-17,-0.47676893,-1.3079791e-17,-0.47676893,-1.3020575e-17
-0.492,-2.4662488e-17,-0.492,-2.4735878e-17,-0.492,-2.5561781e-17,-0.47213662,-2.5097514e-17,-0.492,-2.5233826e-17,-0.492,-2.4360607e-17,-0.492,-2.3276672e-17,-0.492,-2.1942413e-17,-0.48332527,-1.9791603e-17,-0.48332527,-1.8339728e-17,-0.48332527,-1.7320077e-17,-0.492,-1.6974254e-17,-0.492,-1.6610941e-17,-0.492,-1.6381077e-17,-0.492,-1.6206174e-17,-0.492,-1.6031597e-17,-0.492,-1.5867096e-17,-0.492,-1.5722874e-17,-0.492,-1.5581656e-17,-0.492,-1.5438269e-17,-0.492,-1.5283156e-17,-0.46683182,-1.4914467e-17,-0.492,-1.4916752e-17,-0.492,-1.4747938e-17,-0.492,-1.4596126e-17,-0.492,-1.446274e-17,-0.48297554,-1.4301909e-17,-0.48297554,-1.4213048e-17,-0.48297554,-1.4134959e-17,-0.48297554,-1.4054561e-17,-0.492,-1.4017151e-17,-0.48297554,-1.3901925e-17,-0.48297554,-1.3820087e-17,-0.48297554,-1.3742523e-17,-0.48297554,-1.3663744e-17,-0.48297554,-1.3586465e-17,-0.48297554,-1.3516473e-17,-0.48297554,-1.3436221e-17,-0.48297554,-1.3364716e-17,-0.48276893,-1.3292244e-17,-0.48297554,-1.3225889e-17,-0.48297554,-1.3161389e-17,-0.48276893,-1.3097779e-17,-0.48276893,-1.303758e-17
-0.498,-2.4831054e-17,-0.498,-2.4905948e-17,-0.498,-2.5708071e-17,-0.47813662,-2.5314819e-17,-0.498,-2.5457087e-17,-0.498,-2.4639906e-17,-0.498,-2.3604503e-17,-0.498,-2.2332263e-17,-0.48932527,-2.0213671e-17,-0.48932527,-1.8694948e-17,-0.48932527,-1.7547812e-17,-0.498,-1.7131078e-17,-0.498,-1.6706012e-17,-0.498,-1.6451427e-17,-0.498,-1.6270982e-17,-0.498,-1.6085591e-17,-0.498,-1.5923752e-17,-0.498,-1.5776267e-17,-0.498,-1.5633259e-17,-0.498,-1.5488953e-17,-0.498,-1.5332486e-17,-0.47283182,-1.4955351e-17,-0.498,-1.49621e-17,-0.498,-1.4790385e-17,-0.498,-1.4635176e-17,-0.498,-1.4498762e-17,-0.48897554,-1.4333762e-17,-0.48897554,-1.4242086e-17,-0.48897554,-1.4163469e-17,-0.48897554,-1.4081538e-17,-0.498,-1.4045106e-17,-0.48897554,-1.3930258e-17,-0.48897554,-1.3846908e-17,-0.48897554,-1.3757759e-17,-0.48897554,-1.3686285e-17,-0.48897554,-1.3610699e-17,-0.48897554,-1.3539425e-17,-0.48897554,-1.3461013e-17,-0.48897554,-1.3394638e-17,-0.48876893,-1.3320168e-17,-0.48897554,-1.3248097e-17,-0.48897554,-1.3181115e-17,-0.48876893,-1.3117063e-17,-0.48876893,-1.3055972e-17
-0.504,-2.4987618e-17,-0.504,-2.5073779e-17,-0.504,-2.5853078e-17,-0.48413662,-2.5521075e-17,-0.504,-2.5667975e-17,-0.504,-2.4895983e-17,-0.504,-2.3915388e-17,-0.504,-2.2706529e-17,-0.49532527,-2.0639606e-17,-0.49532527,-1.9079122e-17,-0.49532527,-1.7808693e-17,-0.504,-1.731524e-17,-0.504,-1.6817107e-17,-0.504,-1.653159e-17,-0.504,-1.6337863e-17,-0.504,-1.6158162e-17,-0.504,-1.5981314e-17,-0.504,-1.5829943e-17,-0.504,-1.5684679e-17,-0.504,-1.5545047e-17,-0.504,-1.5381763e-17,-0.47883182,-1.5005962e-17,-0.504,-1.5010457e-17,-0.504,-1.4834359e-17,-0.504,-1.4675663e-17,-0.504,-1.4536237e-17,-0.49497554,-1.4367388e-17,-0.49497554,-1.4273476e-17,-0.49497554,-1.4189788e-17,-0.49497554,-1.4110377e-17,-0.504,-1.4073742e-17,-0.49497554,-1.3953553e-17,-0.49497554,-1.3873094e-17,-0.49497554,-1.3794617e-17,-0.49497554,-1.3715221e-17,-0.49497554,-1.3636069e-17,-0.49497554,-1.3558795e-17,-0.49497554,-1.3485689e-17,-0.49497554,-1.3406626e-17,-0.49476893,-1.3335351e-17,-0.49497554,-1.3267472e-17,-0.49497554,-1.3200303e-17,-0.49476893,-1.3136522e-17,-0.49476893,-1.3073698e-17
-0.51,-2.5158042e-17,-0.51,-2.523965e-17,-0.51,-2.5997811e-17,-0.49013662,-2.5707754e-17,-0.51,-2.5868853e-17,-0.51,-2.5142263e-17,-0.51,-2.4212747e-17,-0.51,-2.3066689e-17,-0.50132527,-2.1064659e-17,-0.50132527,-1.9483892e-17,-0.50132527,-1.8109025e-17,-0.51,-1.7531654e-17,-0.51,-1.6940234e-17,-0.51,-1.6616106e-17,-0.51,-1.6408849e-17,-0.51,-1.6223829e-17,-0.51,-1.604043e-17,-0.51,-1.5884934e-17,-0.51,-1.573789e-17,-0.51,-1.5591901e-17,-0.51,-1.5436181e-17,-0.48483182,-1.504626e-17,-0.51,-1.5061342e-17,-0.51,-1.488472e-17,-0.51,-1.4722714e-17,-0.51,-1.4574674e-17,-0.50097554,-1.4401309e-17,-0.50097554,-1.4301709e-17,-0.50097554,-1.4220191e-17,-0.50097554,-1.4139027e-17,-0.51,-1.4102156e-17,-0.50097554,-1.3979624e-17,-0.50097554,-1.3898547e-17,-0.50097554,-1.3820589e-17,-0.50097554,-1.3740884e-17,-0.50097554,-1.3661459e-17,-0.50097554,-1.3583281e-17,-0.50097554,-1.3507002e-17,-0.50097554,-1.3432206e-17,-0.50076893,-1.3358179e-17,-0.50097554,-1.329433e-17,-0.50097554,-1.3220741e-17,-0.50076893,-1.3154904e-17,-0.50076893,-1.3095733e-17
-0.516,-2.5320632e-17,-0.516,-2.5403926e-17,-0.516,-2.6143364e-17,-0.49613662,-2.5889394e-17,-0.516,-2.6062899e-17,-0.516,-2.5376451e-17,-0.516,-2.449521e-17,-0.516,-2.3412891e-17,-0.50732527,-2.1483634e-17,-0.50732527,-1.99067e-17,-0.50732527,-1.8445197e-17,-0.516,-1.7785225e-17,-0.516,-1.708281e-17,-0.516,-1.670774e-17,-0.516,-1.6479509e-17,-0.516,-1.6291536e-17,-0.516,-1.6102158e-17,-0.516,-1.5940723e-17,-0.516,-1.5792109e-17,-0.516,-1.5644918e-17,-0.516,-1.5489111e-17,-0.49083182,-1.5093806e-17,-0.516,-1.5113469e-17,-0.516,-1.4928339e-17,-0.516,-1.4761907e-17,-0.516,-1.4614684e-17,-0.50697554,-1.4436751e-17,-0.50697554,-1.4337401e-17,-0.50697554,-1.4249934e-17,-0.50697554,-1.4167982e-17,-0.516,-1.413124e-17,-0.50697554,-1.4012449e-17,-0.50697554,-1.3926177e-17,-0.50697554,-1.3848238e-17,-0.50697554,-1.3764824e-17,-0.50697554,-1.3687139e-17,-0.50697554,-1.3607763e-17,-0.50697554,-1.3530846e-17,-0.50697554,-1.3453988e-17,-0.50676893,-1.3380536e-17,-0.50697554,-1.3316201e-17,-0.50697554,-1.3245292e-17,-0.50676893,-1.3174237e-17,-0.50676893,-1.3110097e-17
-0.522,-2.5479679e-17,-0.522,-2.5566541e-17,-0.522,-2.6290468e-17,-0.50213662,-2.6058849e-17,-0.522,-2.6251153e-17,-0.522,-2.5603265e-17,-0.522,-2.4768131e-17,-0.522,-2.3744629e-17,-0.51332527,-2.1899962e-17,-0.51332527,-2.0341575e-17,-0.51332527,-1.8813391e-17,-0.522,-1.8077405e-17,-0.522,-1.7251678e-17,-0.522,-1.6813462e-17,-0.522,-1.655678e-17,-0.522,-1.635873e-17,-0.522,-1.616808e-17,-0.522,-1.6001448e-17,-0.522,-1.5845649e-17,-0.522,-1.569938e-17,-0.522,-1.55392e-17,-0.49683182,-1.5142818e-17,-0.522,-1.5167881e-17,-0.522,-1.4978346e-17,-0.522,-1.4807661e-17,-0.522,-1.4656125e-17,-0.51297554,-1.4472297e-17,-0.51297554,-1.4370084e-17,-0.51297554,-1.4280817e-17,-0.51297554,-1.4197831e-17,-0.522,-1.4158488e-17,-0.51297554,-1.4036635e-17,-0.51297554,-1.3953438e-17,-0.51297554,-1.3874669e-17,-0.51297554,-1.3793712e-17,-0.51297554,-1.3713019e-17,-0.51297554,-1.3637626e-17,-0.51297554,-1.3554363e-17,-0.51297554,-1.3477913e-17,-0.51276893,-1.3403467e-17,-0.51297554,-1.3331953e-17,-0.51297554,-1.3263678e-17,-0.51276893,-1.3195428e-17,-0.51276893,-1.312881e-17
-0.528,-2.5637407e-17,-0.528,-2.5727678e-17,-0.528,-2.64392e-17,-0.50813662,-2.6221286e-17,-0.528,-2.6435201e-17,-0.528,-2.5824436e-17,-0.528,-2.5034792e-17,-0.528,-2.4065365e-17,-0.51932527,-2.2303957e-17,-0.51932527,-2.0780386e-17,-0.51932527,-1.9213286e-17,-0.528,-1.8410708e-17,-0.528,-1.7451262e-17,-0.528,-1.692717e-17,-0.528,-1.6637982e-17,-0.528,-1.6431685e-17,-0.528,-1.6232678e-17,-0.528,-1.6055886e-17,-0.528,-1.5901942e-17,-0.528,-1.575314e-17,-0.528,-1.5596768e-17,-0.50283182,-1.5193399e-17,-0.528,-1.5224031e-17,-0.528,-1.5030127e-17,-0.528,-1.4854816e-17,-0.528,-1.4700507e-17,-0.51897554,-1.4509482e-17,-0.51897554,-1.4403481e-17,-0.51897554,-1.4309741e-17,-0.51897554,-1.4228552e-17,-0.528,-1.4188633e-17,-0.51897554,-1.4065304e-17,-0.51897554,-1.39819e-17,-0.51897554,-1.3900662e-17,-0.51897554,-1.3819231e-17,-0.51897554,-1.3735643e-17,-0.51897554,-1.3657402e-17,-0.51897554,-1.3581407e-17,-0.51897554,-1.3502219e-17,-0.51876893,-1.3425945e-17,-0.51897554,-1.3354204e-17,-0.51897554,-1.3282154e-17,-0.51876893,-1.3213786e-17,-0.51876893,-1.3148163e-17
-0.534,-2.5792238e-17,-0.534,-2.5887772e-17,-0.534,-2.6590073e-17,-0.51413662,-2.6379967e-17,-0.534,-2.6621136e-17,-0.534,-2.6040941e-17,-0.534,-2.5289689e-17,-0.534,-2.4373748e-17,-0.52532527,-2.2695463e-17,-0.52532527,-2.1223887e-17,-0.52532527,-1.9640422e-17,-0.534,-1.8784747e-17,-0.534,-1.7686665e-17,-0.534,-1.7057248e-17,-0.534,-1.6725083e-17,-0.534,-1.6510645e-17,-0.534,-1.6301912e-17,-0.534,-1.6117494e-17,-0.534,-1.5958693e-17,-0.534,-1.5812942e-17,-0.534,-1.565906e-17,-0.50883182,-1.5245459e-17,-0.534,-1.5282201e-17,-0.534,-1.5084471e-17,-0.534,-1.4904379e-17,-0.534,-1.4743772e-17,-0.52497554,-1.4548801e-17,-0.52497554,-1.4439133e-17,-0.52497554,-1.4340495e-17,-0.52497554,-1.4258639e-17,-0.534,-1.422166e-17,-0.52497554,-1.408625e-17,-0.52497554,-1.4003122e-17,-0.52497554,-1.3928989e-17,-0.52497554,-1.3846948e-17,-0.52497554,-1.3762801e-17,-0.52497554,-1.3683155e-17,-0.52497554,-1.3604029e-17,-0.52497554,-1.3530838e-17,-0.52476893,-1.3449578e-17,-0.52497554,-1.3379883e-17,-0.52497554,-1.3304636e-17,-0.52476893,-1.3233128e-17,-0.52476893,-1.3167598e-17
