c(d:s)(CV_Vd_n1207_ac_des) X,c(d:s)(CV_Vd_n1207_ac_des) Y,c(d:s)(CV_Vd_n1227_ac_des) X,c(d:s)(CV_Vd_n1227_ac_des) Y,c(d:s)(CV_Vd_n1247_ac_des) X,c(d:s)(CV_Vd_n1247_ac_des) Y,c(d:s)(CV_Vd_n1267_ac_des) X,c(d:s)(CV_Vd_n1267_ac_des) Y,c(d:s)(CV_Vd_n1287_ac_des) X,c(d:s)(CV_Vd_n1287_ac_des) Y,c(d:s)(CV_Vd_n1307_ac_des) X,c(d:s)(CV_Vd_n1307_ac_des) Y,c(d:s)(CV_Vd_n1327_ac_des) X,c(d:s)(CV_Vd_n1327_ac_des) Y,c(d:s)(CV_Vd_n1347_ac_des) X,c(d:s)(CV_Vd_n1347_ac_des) Y,c(d:s)(CV_Vd_n1367_ac_des) X,c(d:s)(CV_Vd_n1367_ac_des) Y,c(d:s)(CV_Vd_n1387_ac_des) X,c(d:s)(CV_Vd_n1387_ac_des) Y,c(d:s)(CV_Vd_n1407_ac_des) X,c(d:s)(CV_Vd_n1407_ac_des) Y,c(d:s)(CV_Vd_n1427_ac_des) X,c(d:s)(CV_Vd_n1427_ac_des) Y,c(d:s)(CV_Vd_n1447_ac_des) X,c(d:s)(CV_Vd_n1447_ac_des) Y,c(d:s)(CV_Vd_n1467_ac_des) X,c(d:s)(CV_Vd_n1467_ac_des) Y,c(d:s)(CV_Vd_n1487_ac_des) X,c(d:s)(CV_Vd_n1487_ac_des) Y,c(d:s)(CV_Vd_n1507_ac_des) X,c(d:s)(CV_Vd_n1507_ac_des) Y,c(d:s)(CV_Vd_n1527_ac_des) X,c(d:s)(CV_Vd_n1527_ac_des) Y,c(d:s)(CV_Vd_n1547_ac_des) X,c(d:s)(CV_Vd_n1547_ac_des) Y,c(d:s)(CV_Vd_n1567_ac_des) X,c(d:s)(CV_Vd_n1567_ac_des) Y,c(d:s)(CV_Vd_n1587_ac_des) X,c(d:s)(CV_Vd_n1587_ac_des) Y,c(d:s)(CV_Vd_n1607_ac_des) X,c(d:s)(CV_Vd_n1607_ac_des) Y,c(d:s)(CV_Vd_n1627_ac_des) X,c(d:s)(CV_Vd_n1627_ac_des) Y,c(d:s)(CV_Vd_n1647_ac_des) X,c(d:s)(CV_Vd_n1647_ac_des) Y,c(d:s)(CV_Vd_n1667_ac_des) X,c(d:s)(CV_Vd_n1667_ac_des) Y,c(d:s)(CV_Vd_n1687_ac_des) X,c(d:s)(CV_Vd_n1687_ac_des) Y,c(d:s)(CV_Vd_n1707_ac_des) X,c(d:s)(CV_Vd_n1707_ac_des) Y,c(d:s)(CV_Vd_n1727_ac_des) X,c(d:s)(CV_Vd_n1727_ac_des) Y,c(d:s)(CV_Vd_n1747_ac_des) X,c(d:s)(CV_Vd_n1747_ac_des) Y,c(d:s)(CV_Vd_n1767_ac_des) X,c(d:s)(CV_Vd_n1767_ac_des) Y,c(d:s)(CV_Vd_n1787_ac_des) X,c(d:s)(CV_Vd_n1787_ac_des) Y,c(d:s)(CV_Vd_n1807_ac_des) X,c(d:s)(CV_Vd_n1807_ac_des) Y,c(d:s)(CV_Vd_n1827_ac_des) X,c(d:s)(CV_Vd_n1827_ac_des) Y,c(d:s)(CV_Vd_n1847_ac_des) X,c(d:s)(CV_Vd_n1847_ac_des) Y,c(d:s)(CV_Vd_n1867_ac_des) X,c(d:s)(CV_Vd_n1867_ac_des) Y,c(d:s)(CV_Vd_n1887_ac_des) X,c(d:s)(CV_Vd_n1887_ac_des) Y,c(d:s)(CV_Vd_n1907_ac_des) X,c(d:s)(CV_Vd_n1907_ac_des) Y,c(d:s)(CV_Vd_n1927_ac_des) X,c(d:s)(CV_Vd_n1927_ac_des) Y,c(d:s)(CV_Vd_n1947_ac_des) X,c(d:s)(CV_Vd_n1947_ac_des) Y,c(d:s)(CV_Vd_n1967_ac_des) X,c(d:s)(CV_Vd_n1967_ac_des) Y,c(d:s)(CV_Vd_n1987_ac_des) X,c(d:s)(CV_Vd_n1987_ac_des) Y,c(d:s)(CV_Vd_n2007_ac_des) X,c(d:s)(CV_Vd_n2007_ac_des) Y,c(d:s)(CV_Vd_n2027_ac_des) X,c(d:s)(CV_Vd_n2027_ac_des) Y,c(d:s)(CV_Vd_n2047_ac_des) X,c(d:s)(CV_Vd_n2047_ac_des) Y,c(d:s)(CV_Vd_n2067_ac_des) X,c(d:s)(CV_Vd_n2067_ac_des) Y
0.49651766,5.0767309e-18,0.49651766,3.7297551e-18,0.49651766,2.8689895e-19,0.49651766,-1.2786389e-18,0.49651766,-1.6785527e-18,0.49651766,-1.7844558e-18,0.49651766,-1.8155227e-18,0.49683182,-1.8261247e-18,0.49683182,-1.8328674e-18,0.49683182,-1.840504e-18,0.522,-1.5089039e-18,0.49683182,-1.8542052e-18,0.522,-1.4972786e-18,0.522,-1.4920952e-18,-,-,0.45585342,-2.0093255e-18,-,-,-,-,0.49651766,-1.8906638e-18,0.49651766,-1.8907287e-18,0.49651766,-1.8912051e-18,0.49651766,-1.8965795e-18,0.51311463,-1.6495137e-18,-,-,-,-,0.45227166,-2.0643012e-18,-,-,-,-,0.4303954,-1.9958261e-18,0.43040495,-1.9981763e-18,0.45332259,-2.1032105e-18,0.45368878,-2.1086524e-18,0.45327493,-2.1107137e-18,0.42894048,-1.9953075e-18,0.42962095,-2.0017058e-18,0.42927552,-2.0009202e-18,0.42927552,-2.0026914e-18,0.42786763,-1.994545e-18,0.42610714,-1.9827424e-18,0.42770454,-1.9962731e-18,0.43007839,-2.0142875e-18,0.43039568,-2.0177475e-18,0.45110976,-2.1239041e-18,-,-
0.50251766,5.1692316e-18,0.50251766,3.8920576e-18,0.50251766,4.8111704e-19,0.50251766,-1.1653007e-18,0.50251766,-1.6178921e-18,0.50251766,-1.7365053e-18,0.50251766,-1.771201e-18,0.50283182,-1.7789962e-18,0.50283182,-1.7818565e-18,0.50283182,-1.7851107e-18,0.528,-1.4059484e-18,0.50283182,-1.7935785e-18,0.528,-1.3819053e-18,0.528,-1.3733299e-18,-,-,0.46185342,-2.0233929e-18,-,-,-,-,0.50251766,-1.8156248e-18,0.50251766,-1.8224587e-18,0.50251766,-1.8197263e-18,0.50251766,-1.8204701e-18,0.51911463,-1.5303987e-18,-,-,-,-,0.45827166,-2.0704121e-18,-,-,-,-,0.4363954,-2.0303384e-18,0.43640495,-2.0335832e-18,0.45932259,-2.1061705e-18,0.45968878,-2.109902e-18,0.45927493,-2.115531e-18,0.43494048,-2.0323736e-18,0.43562095,-2.0382914e-18,0.43527552,-2.0383132e-18,0.43527552,-2.0400519e-18,0.43386763,-2.0334351e-18,0.43210714,-2.0247088e-18,0.43370454,-2.036159e-18,0.43607839,-2.0517863e-18,0.43639568,-2.0554102e-18,0.45710976,-2.1391367e-18,-,-
0.50851766,5.2580965e-18,0.50851766,4.0469744e-18,0.50851766,6.8061735e-19,0.50851766,-1.0379481e-18,0.50851766,-1.5428939e-18,0.50851766,-1.680069e-18,0.50851766,-1.7148712e-18,0.50883182,-1.719555e-18,0.50883182,-1.7184721e-18,0.50883182,-1.7167648e-18,0.534,-1.2921235e-18,0.50883182,-1.7176447e-18,0.534,-1.2633341e-18,0.534,-1.2524756e-18,-,-,0.46785342,-2.0126047e-18,-,-,-,-,0.50851766,-1.7269107e-18,0.50851766,-1.7296922e-18,0.50851766,-1.733617e-18,0.50851766,-1.7306508e-18,0.52511463,-1.4006725e-18,-,-,-,-,0.46427166,-2.0787759e-18,-,-,-,-,0.4423954,-2.059758e-18,0.44240495,-2.0634565e-18,0.46532259,-2.0982398e-18,0.46568878,-2.107342e-18,0.46527493,-2.1131254e-18,0.44094048,-2.0654506e-18,0.44162095,-2.0706569e-18,0.44127552,-2.0706369e-18,0.44127552,-2.0717842e-18,0.43986763,-2.0666314e-18,0.43810714,-2.0596581e-18,0.43970454,-2.0698589e-18,0.44207839,-2.0834323e-18,0.44239568,-2.0868851e-18,0.46310976,-2.1458935e-18,-,-
0.51451766,5.343096e-18,0.51451766,4.1943969e-18,0.51451766,8.8392157e-19,0.51451766,-8.9607526e-19,0.51451766,-1.4530112e-18,0.51451766,-1.6079043e-18,0.51451766,-1.6472757e-18,0.51483182,-1.6469831e-18,0.51483182,-1.6413536e-18,0.51483182,-1.6346598e-18,0.54,-1.1809704e-18,0.51483182,-1.6266884e-18,0.54,-1.1485443e-18,0.54,-1.1351279e-18,-,-,0.47385342,-2.0050349e-18,-,-,-,-,0.51451766,-1.6240426e-18,0.51451766,-1.6235824e-18,0.51451766,-1.6243137e-18,0.51451766,-1.6255107e-18,0.53111463,-1.2682411e-18,-,-,-,-,0.47027166,-2.0772582e-18,-,-,-,-,0.4483954,-2.0826834e-18,0.44840495,-2.0873093e-18,0.47132259,-2.0894236e-18,0.47168878,-2.0904019e-18,0.47127493,-2.0940501e-18,0.44694048,-2.0920321e-18,0.44762095,-2.0966741e-18,0.44727552,-2.0975633e-18,0.44727552,-2.0994538e-18,0.44586763,-2.0956544e-18,0.44410714,-2.0888881e-18,0.44570454,-2.0979661e-18,0.44807839,-2.1095942e-18,0.44839568,-2.1121844e-18,0.46910976,-2.1432574e-18,-,-
0.52051766,5.4245258e-18,0.52051766,4.3343968e-18,0.52051766,1.0890527e-18,0.52051766,-7.4115621e-19,0.52051766,-1.3476622e-18,0.52051766,-1.5221574e-18,0.52051766,-1.5651452e-18,0.52083182,-1.5621564e-18,0.52083182,-1.5526373e-18,0.52083182,-1.5427302e-18,0.546,-1.0759916e-18,0.52083182,-1.5225601e-18,0.546,-1.0434218e-18,0.546,-1.026753e-18,-,-,0.47985342,-1.9817377e-18,-,-,-,-,0.52051766,-1.5077868e-18,0.52051766,-1.5060218e-18,0.52051766,-1.5043712e-18,0.52051766,-1.5025185e-18,0.53711463,-1.1417758e-18,-,-,-,-,0.47627166,-2.0607376e-18,-,-,-,-,0.4543954,-2.0900426e-18,0.45440495,-2.0966814e-18,0.47732259,-2.0752987e-18,0.47768878,-2.0741661e-18,0.47727493,-2.0768766e-18,0.45294048,-2.1126694e-18,0.45362095,-2.1162605e-18,0.45327552,-2.1174409e-18,0.45327552,-2.1197947e-18,0.45186763,-2.1172405e-18,0.45010714,-2.1137779e-18,0.45170454,-2.1208473e-18,0.45407839,-2.1291692e-18,0.45439568,-2.1316939e-18,0.47510976,-2.1219759e-18,-,-
0.52651766,5.5025086e-18,0.52651766,4.4672588e-18,0.52651766,1.294374e-18,0.52651766,-5.7455253e-19,0.52651766,-1.2275966e-18,0.52651766,-1.4221176e-18,0.52651766,-1.4702128e-18,0.52683182,-1.4663635e-18,0.52683182,-1.4535781e-18,0.52683182,-1.4408896e-18,0.552,-9.780309e-19,0.52683182,-1.4150401e-18,0.552,-9.484384e-19,0.552,-9.3108392e-19,-,-,0.48585342,-1.9554048e-18,-,-,-,-,0.52651766,-1.3821929e-18,0.52651766,-1.3802474e-18,0.52651766,-1.3778602e-18,0.52651766,-1.3740879e-18,0.54311463,-1.0230214e-18,-,-,-,-,0.48227166,-2.0294279e-18,-,-,-,-,0.4603954,-2.0929667e-18,0.46040495,-2.1008617e-18,0.48332259,-2.0462335e-18,0.48368878,-2.0465047e-18,0.48327493,-2.0510754e-18,0.45894048,-2.122354e-18,0.45962095,-2.1272981e-18,0.45927552,-2.129057e-18,0.45927552,-2.1318887e-18,0.45786763,-2.1314387e-18,0.45610714,-2.1301073e-18,0.45770454,-2.1350731e-18,0.46007839,-2.1402953e-18,0.46039568,-2.1422131e-18,0.48110976,-2.0886401e-18,-,-
0.53251766,5.5770948e-18,0.53251766,4.5938834e-18,0.53251766,1.4973824e-18,0.53251766,-3.9853475e-19,0.53251766,-1.0939219e-18,0.53251766,-1.3088186e-18,0.53251766,-1.3631059e-18,0.53283182,-1.3600863e-18,0.53283182,-1.347164e-18,0.53283182,-1.3317459e-18,0.558,-8.918641e-19,0.53283182,-1.2991068e-18,0.558,-8.6777237e-19,0.558,-8.5068594e-19,-,-,0.49185342,-1.9148698e-18,-,-,-,-,0.53251766,-1.2513597e-18,0.53251766,-1.2486263e-18,0.53251766,-1.2466536e-18,0.53251766,-1.2443549e-18,0.54911463,-9.1453698e-19,-,-,-,-,0.48827166,-1.9842541e-18,-,-,-,-,0.4663954,-2.089176e-18,0.46640495,-2.0920061e-18,0.48932259,-2.0018767e-18,0.48968878,-1.9981107e-18,0.48927493,-2.0040463e-18,0.46494048,-2.1174217e-18,0.46562095,-2.1190161e-18,0.46527552,-2.1245711e-18,0.46527552,-2.1305232e-18,0.46386763,-2.1373834e-18,0.46210714,-2.138364e-18,0.46370454,-2.1410918e-18,0.46607839,-2.1429248e-18,0.46639568,-2.1441758e-18,0.48710976,-2.033199e-18,-,-
0.53851766,5.6485902e-18,0.53851766,4.7124902e-18,0.53851766,1.6970634e-18,0.53851766,-2.1501879e-19,0.53851766,-9.4839359e-19,0.53851766,-1.1839579e-18,0.53851766,-1.2473423e-18,0.53883182,-1.2464761e-18,0.53883182,-1.2347475e-18,0.53883182,-1.2189292e-18,0.564,-8.1723927e-19,0.53883182,-1.1858607e-18,0.564,-8.0230902e-19,0.564,-7.8429843e-19,-,-,0.49785342,-1.8606804e-18,-,-,-,-,0.53851766,-1.1292934e-18,0.53851766,-1.122813e-18,0.53851766,-1.1200972e-18,0.53851766,-1.1175009e-18,0.55511463,-8.2203323e-19,-,-,-,-,0.49427166,-1.9322336e-18,-,-,-,-,0.4723954,-2.0851418e-18,0.47240495,-2.0858872e-18,0.49532259,-1.9336841e-18,0.49568878,-1.9383895e-18,0.49527493,-1.942661e-18,0.47094048,-2.1010848e-18,0.47162095,-2.1069059e-18,0.47127552,-2.1124176e-18,0.47127552,-2.1154451e-18,0.46986763,-2.1229706e-18,0.46810714,-2.1339178e-18,0.46970454,-2.1333812e-18,0.47207839,-2.127905e-18,0.47239568,-2.1319957e-18,0.49310976,-1.9707396e-18,-,-
0.54451766,5.7185133e-18,0.54451766,4.8261817e-18,0.54451766,1.893292e-18,0.54451766,-2.6325531e-20,0.54451766,-7.9326995e-19,0.54451766,-1.049796e-18,0.54451766,-1.1240067e-18,0.54483182,-1.1297422e-18,0.54483182,-1.1229298e-18,0.54483182,-1.1100223e-18,0.57,-7.5475438e-19,0.54483182,-1.0778668e-18,0.57,-7.5130318e-19,0.57,-7.345879e-19,-,-,0.50385342,-1.7914779e-18,-,-,-,-,0.54451766,-1.0118747e-18,0.54451766,-1.0075438e-18,0.54451766,-1.0005322e-18,0.54451766,-9.9920101e-19,0.56111463,-7.4379313e-19,-,-,-,-,0.50027166,-1.8641425e-18,-,-,-,-,0.4783954,-2.0675744e-18,0.47840495,-2.069892e-18,0.50132259,-1.8513128e-18,0.50168878,-1.8461861e-18,0.50127493,-1.855633e-18,0.47694048,-2.0790398e-18,0.47762095,-2.0780968e-18,0.47727552,-2.0814097e-18,0.47727552,-2.0854642e-18,0.47586763,-2.1047029e-18,0.47410714,-2.1130017e-18,0.47570454,-2.1091053e-18,0.47807839,-2.1013318e-18,0.47839568,-2.1040069e-18,0.49910976,-1.8952549e-18,-,-
0.55051766,5.7849099e-18,0.55051766,4.9341652e-18,0.55051766,2.084691e-18,0.55051766,1.6519975e-19,0.55051766,-6.3112047e-19,0.55051766,-9.0908659e-19,0.55051766,-9.9614319e-19,0.55083182,-1.0125671e-18,0.55083182,-1.0133502e-18,0.55083182,-1.0067416e-18,0.576,-7.0505584e-19,0.55083182,-9.827072e-19,0.576,-7.1092568e-19,0.576,-6.9973395e-19,-,-,0.50985342,-1.7052174e-18,-,-,-,-,0.55051766,-9.0661292e-19,0.55051766,-9.0262572e-19,0.55051766,-8.9726233e-19,0.55051766,-8.9145268e-19,0.56711463,-6.9682696e-19,-,-,-,-,0.50627166,-1.7761605e-18,-,-,-,-,0.4843954,-2.0342494e-18,0.48440495,-2.035628e-18,0.50732259,-1.7560328e-18,0.50768878,-1.7485076e-18,0.50727493,-1.7549728e-18,0.48294048,-2.0532119e-18,0.48362095,-2.0492173e-18,0.48327552,-2.0513322e-18,0.48327552,-2.0524178e-18,0.48186763,-2.0603724e-18,0.48010714,-2.0778289e-18,0.48170454,-2.0707752e-18,0.48407839,-2.0544276e-18,0.48439568,-2.0588445e-18,0.50510976,-1.7968495e-18,-,-
0.55651766,5.8487205e-18,0.55651766,5.0361968e-18,0.55651766,2.2703117e-18,0.55651766,3.5739667e-19,0.55651766,-4.6462424e-19,0.55651766,-7.646299e-19,0.55651766,-8.6826728e-19,0.55683182,-8.9747912e-19,0.55683182,-9.0967165e-19,0.55683182,-9.1166006e-19,0.582,-6.6567042e-19,0.55683182,-8.9712907e-19,0.582,-6.8472457e-19,0.582,-6.7800198e-19,-,-,0.51585342,-1.602113e-18,-,-,-,-,0.55651766,-8.1898975e-19,0.55651766,-8.138483e-19,0.55651766,-8.1158629e-19,0.55651766,-8.0683593e-19,0.57311463,-6.5583241e-19,-,-,-,-,0.51227166,-1.6668033e-18,-,-,-,-,0.4903954,-1.9815556e-18,0.49040495,-1.9917297e-18,0.51332259,-1.6424547e-18,0.51368878,-1.6336172e-18,0.51327493,-1.6405831e-18,0.48894048,-2.0092207e-18,0.48962095,-2.005243e-18,0.48927552,-2.0096649e-18,0.48927552,-2.0093456e-18,0.48786763,-2.0194838e-18,0.48610714,-2.0337658e-18,0.48770454,-2.0222653e-18,0.49007839,-2.0019674e-18,0.49039568,-1.9985855e-18,0.51110976,-1.6791422e-18,-,-
0.56251766,5.9100758e-18,0.56251766,5.1327e-18,0.56251766,2.4493744e-18,0.56251766,5.485545e-19,0.56251766,-2.9642779e-19,0.56251766,-6.1911717e-19,0.56251766,-7.4163384e-19,0.56283182,-7.8737684e-19,0.56283182,-8.1324061e-19,0.56283182,-8.2658543e-19,0.588,-6.3446784e-19,0.56283182,-8.2608598e-19,0.588,-6.693656e-19,0.588,-6.6753472e-19,-,-,0.52185342,-1.4876159e-18,-,-,-,-,0.56251766,-7.4825439e-19,0.56251766,-7.4252186e-19,0.56251766,-7.411531e-19,0.56251766,-7.4019602e-19,0.57911463,-6.3029842e-19,-,-,-,-,0.51827166,-1.5438267e-18,-,-,-,-,0.4963954,-1.9145976e-18,0.49640495,-1.9154623e-18,0.51932259,-1.5124808e-18,0.51968878,-1.5020149e-18,0.51927493,-1.509809e-18,0.49494048,-1.9463209e-18,0.49562095,-1.9395087e-18,0.49527552,-1.9441739e-18,0.49527552,-1.9459164e-18,0.49386763,-1.9648961e-18,0.49210714,-1.9823766e-18,0.49370454,-1.9646225e-18,0.49607839,-1.9372227e-18,0.49639568,-1.9316962e-18,0.51710976,-1.5422142e-18,-,-
0.56851766,5.9691222e-18,0.56851766,5.2242741e-18,0.56851766,2.6213908e-18,0.56851766,7.3624659e-19,0.56851766,-1.2880038e-19,0.56851766,-4.7531749e-19,0.56851766,-6.1893602e-19,0.56883182,-6.8383676e-19,0.56883182,-7.2580696e-19,0.56883182,-7.5262887e-19,0.594,-6.1231216e-19,0.56883182,-7.6853712e-19,0.594,-6.628987e-19,0.594,-6.6718073e-19,-,-,0.52785342,-1.3649436e-18,-,-,-,-,0.56851766,-6.9507474e-19,0.56851766,-6.9161265e-19,0.56851766,-6.8571395e-19,0.56851766,-6.8611874e-19,0.58511463,-6.0984551e-19,-,-,-,-,0.52427166,-1.4119013e-18,-,-,-,-,0.5023954,-1.8363837e-18,0.50240495,-1.8358423e-18,0.52532259,-1.3720605e-18,0.52568878,-1.3614572e-18,0.52527493,-1.3692951e-18,0.50094048,-1.8651964e-18,0.50162095,-1.8585257e-18,0.50127552,-1.8626041e-18,0.50127552,-1.8630238e-18,0.49986763,-1.884724e-18,0.49810714,-1.9091878e-18,0.49970454,-1.8881941e-18,0.50207839,-1.8503992e-18,0.50239568,-1.8451629e-18,0.52310976,-1.4013003e-18,-,-
0.57451766,6.0259564e-18,0.57451766,5.3109372e-18,0.57451766,2.7859202e-18,0.57451766,9.210083e-19,0.57451766,3.603812e-20,0.57451766,-3.3515557e-19,0.57451766,-5.0228959e-19,0.57483182,-5.8832381e-19,0.57483182,-6.4776638e-19,0.57483182,-6.8839349e-19,0.6,-5.9688315e-19,0.57483182,-7.233369e-19,0.6,-6.643638e-19,0.6,-6.7009771e-19,-,-,0.53385342,-1.2394179e-18,-,-,-,-,0.57451766,-6.58217e-19,0.57451766,-6.5285736e-19,0.57451766,-6.5119952e-19,0.57451766,-6.4840058e-19,0.59111463,-6.0252845e-19,-,-,-,-,0.53027166,-1.2744303e-18,-,-,-,-,0.5083954,-1.739332e-18,0.50840495,-1.7384745e-18,0.53132259,-1.238064e-18,0.53168878,-1.2243578e-18,0.53127493,-1.2251244e-18,0.50694048,-1.7601076e-18,0.50762095,-1.7481102e-18,0.50727552,-1.7568522e-18,0.50727552,-1.7593817e-18,0.50586763,-1.7868541e-18,0.50410714,-1.8155031e-18,0.50570454,-1.7872765e-18,0.50807839,-1.7417763e-18,0.50839568,-1.7355712e-18,0.52910976,-1.2594779e-18,-,-
0.58051766,6.0807382e-18,0.58051766,5.3927165e-18,0.58051766,2.9428791e-18,0.58051766,1.0966491e-18,0.58051766,1.9628887e-19,0.58051766,-2.00475e-19,0.58051766,-3.9284064e-19,0.58083182,-5.0129968e-19,0.58083182,-5.7915926e-19,0.58083182,-6.3469615e-19,-,-,0.58083182,-6.9096849e-19,-,-,-,-,-,-,0.53985342,-1.118044e-18,-,-,-,-,0.58051766,-6.3574646e-19,0.58051766,-6.3132796e-19,0.58051766,-6.2897515e-19,0.58051766,-6.2504731e-19,0.59711463,-5.959882e-19,-,-,-,-,0.53627166,-1.1344178e-18,-,-,-,-,0.5143954,-1.6233979e-18,0.51440495,-1.6211601e-18,0.53732259,-1.1044099e-18,0.53768878,-1.0953364e-18,0.53727493,-1.0999089e-18,0.51294048,-1.6458567e-18,0.51362095,-1.6306921e-18,0.51327552,-1.6366724e-18,0.51327552,-1.6356112e-18,0.51186763,-1.665918e-18,0.51010714,-1.705754e-18,0.51170454,-1.6710882e-18,0.51407839,-1.6185941e-18,0.51439568,-1.608984e-18,0.53510976,-1.1142865e-18,-,-
0.58651766,6.1335081e-18,0.58651766,5.4699032e-18,0.58651766,3.0920998e-18,0.58651766,1.267197e-18,0.58651766,3.506901e-19,0.58651766,-7.2539006e-20,0.58651766,-2.9100829e-19,0.58683182,-4.2271654e-19,0.58683182,-5.1956077e-19,0.58683182,-5.9049572e-19,-,-,0.58683182,-6.6807287e-19,-,-,-,-,-,-,0.54585342,-1.006636e-18,-,-,-,-,0.58651766,-6.2894476e-19,0.58651766,-6.3412391e-19,0.58651766,-6.4061005e-19,0.58651766,-6.1479796e-19,0.6,-5.9317538e-19,-,-,-,-,0.54227166,-1.0174092e-18,-,-,-,-,0.5203954,-1.492101e-18,0.52040495,-1.4899807e-18,0.54332259,-9.7856516e-19,0.54368878,-9.6841871e-19,0.54327493,-9.7604833e-19,0.51894048,-1.5160799e-18,0.51962095,-1.4986383e-18,0.51927552,-1.5050242e-18,0.51927552,-1.5032315e-18,0.51786763,-1.5339602e-18,0.51610714,-1.5726524e-18,0.51770454,-1.5340106e-18,0.52007839,-1.478044e-18,0.52039568,-1.4691609e-18,0.54110976,-9.8207724e-19,-,-
0.59251766,6.1844058e-18,0.59251766,5.5426716e-18,0.59251766,3.2335659e-18,0.59251766,1.4303615e-18,0.59251766,4.9801164e-19,0.59251766,4.8157113e-20,0.59251766,-1.9701693e-19,0.59283182,-3.5267614e-19,0.59283182,-4.6847108e-19,0.59283182,-5.5456499e-19,-,-,0.59283182,-6.5438275e-19,-,-,-,-,-,-,0.55185342,-9.0830111e-19,-,-,-,-,0.59251766,-6.2367991e-19,0.59251766,-7.5366397e-19,0.59251766,-6.0948936e-19,0.59251766,-6.0524374e-19,-,-,-,-,-,-,0.54827166,-9.117062e-19,-,-,-,-,0.5263954,-1.3576905e-18,0.52640495,-1.3531412e-18,0.54932259,-8.6547208e-19,0.54968878,-8.59795e-19,0.54927493,-8.6483552e-19,0.52494048,-1.3751517e-18,0.52562095,-1.3567221e-18,0.52527552,-1.3636171e-18,0.52527552,-1.3618592e-18,0.52386763,-1.3939865e-18,0.52210714,-1.4326771e-18,0.52370454,-1.3923588e-18,0.52607839,-1.3346817e-18,0.52639568,-1.3267598e-18,0.54710976,-8.6131831e-19,-,-
0.59851766,6.2293122e-18,0.59851766,5.6114112e-18,0.59851766,3.3671636e-18,0.59851766,1.585701e-18,0.59851766,6.3764088e-19,0.59851766,1.6062234e-19,0.59851766,-1.112338e-19,0.59883182,-2.9057155e-19,0.59883182,-4.2485403e-19,0.59883182,-5.2577874e-19,-,-,0.59883182,-6.4585309e-19,-,-,-,-,-,-,0.55785342,-8.2400886e-19,-,-,-,-,0.59851766,-6.2250662e-19,0.59851766,-6.2753354e-19,0.59851766,-6.0349008e-19,0.59851766,-5.9768055e-19,-,-,-,-,-,-,0.55427166,-8.040922e-19,-,-,-,-,0.5323954,-1.2183422e-18,0.53240495,-1.2180032e-18,0.55532259,-7.6697011e-19,0.55568878,-7.6607778e-19,0.55527493,-7.7034687e-19,0.53094048,-1.2309411e-18,0.53162095,-1.212662e-18,0.53127552,-1.2194649e-18,0.53127552,-1.2174077e-18,0.52986763,-1.2495106e-18,0.52810714,-1.2898614e-18,0.52970454,-1.2494794e-18,0.53207839,-1.1907228e-18,0.53239568,-1.1817533e-18,0.55310976,-7.6092868e-19,-,-
0.6,6.2410441e-18,0.6,5.6277944e-18,0.6,3.3989808e-18,0.6,1.6228641e-18,0.6,6.7102005e-19,0.6,1.8709903e-19,0.6,-9.1251745e-20,0.6,-2.7935644e-19,0.6,-4.1702021e-19,0.6,-5.2088052e-19,-,-,0.6,-6.4515268e-19,-,-,-,-,-,-,0.56385342,-7.5727841e-19,-,-,-,-,0.6,-6.1811453e-19,0.6,-6.0897079e-19,0.6,-6.0353737e-19,0.6,-5.9720098e-19,-,-,-,-,-,-,0.56027166,-7.5008234e-19,-,-,-,-,0.5383954,-1.0846026e-18,0.53840495,-1.0824344e-18,0.56132259,-6.9217033e-19,0.56168878,-6.8014012e-19,0.56127493,-6.9605221e-19,0.53694048,-1.0987445e-18,0.53762095,-1.0742868e-18,0.53727552,-1.0783768e-18,0.53727552,-1.0752467e-18,0.53586763,-1.1073356e-18,0.53410714,-1.1464853e-18,0.53570454,-1.1076366e-18,0.53807839,-1.0516819e-18,0.53839568,-1.043153e-18,0.55910976,-6.8240392e-19,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56985342,-7.0789017e-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56627166,-6.9498296e-19,-,-,-,-,0.5443954,-9.6004572e-19,0.54440495,-9.5763717e-19,0.56732259,-6.6528915e-19,0.56768878,-6.4927012e-19,0.56727493,-6.2818746e-19,0.54294048,-9.818974e-19,0.54362095,-9.6589042e-19,0.54327552,-9.6279486e-19,0.54327552,-9.4986615e-19,0.54186763,-9.7644002e-19,0.54010714,-1.0106678e-18,0.54170454,-9.7505656e-19,0.54407839,-9.2516087e-19,0.54439568,-9.1762456e-19,0.56510976,-6.5909189e-19,-,-
