c(g:d)(CV_Vd_n1207_ac_des) X,c(g:d)(CV_Vd_n1207_ac_des) Y,c(g:d)(CV_Vd_n1227_ac_des) X,c(g:d)(CV_Vd_n1227_ac_des) Y,c(g:d)(CV_Vd_n1247_ac_des) X,c(g:d)(CV_Vd_n1247_ac_des) Y,c(g:d)(CV_Vd_n1267_ac_des) X,c(g:d)(CV_Vd_n1267_ac_des) Y,c(g:d)(CV_Vd_n1287_ac_des) X,c(g:d)(CV_Vd_n1287_ac_des) Y,c(g:d)(CV_Vd_n1307_ac_des) X,c(g:d)(CV_Vd_n1307_ac_des) Y,c(g:d)(CV_Vd_n1327_ac_des) X,c(g:d)(CV_Vd_n1327_ac_des) Y,c(g:d)(CV_Vd_n1347_ac_des) X,c(g:d)(CV_Vd_n1347_ac_des) Y,c(g:d)(CV_Vd_n1367_ac_des) X,c(g:d)(CV_Vd_n1367_ac_des) Y,c(g:d)(CV_Vd_n1387_ac_des) X,c(g:d)(CV_Vd_n1387_ac_des) Y,c(g:d)(CV_Vd_n1407_ac_des) X,c(g:d)(CV_Vd_n1407_ac_des) Y,c(g:d)(CV_Vd_n1427_ac_des) X,c(g:d)(CV_Vd_n1427_ac_des) Y,c(g:d)(CV_Vd_n1447_ac_des) X,c(g:d)(CV_Vd_n1447_ac_des) Y,c(g:d)(CV_Vd_n1467_ac_des) X,c(g:d)(CV_Vd_n1467_ac_des) Y,c(g:d)(CV_Vd_n1487_ac_des) X,c(g:d)(CV_Vd_n1487_ac_des) Y,c(g:d)(CV_Vd_n1507_ac_des) X,c(g:d)(CV_Vd_n1507_ac_des) Y,c(g:d)(CV_Vd_n1527_ac_des) X,c(g:d)(CV_Vd_n1527_ac_des) Y,c(g:d)(CV_Vd_n1547_ac_des) X,c(g:d)(CV_Vd_n1547_ac_des) Y,c(g:d)(CV_Vd_n1567_ac_des) X,c(g:d)(CV_Vd_n1567_ac_des) Y,c(g:d)(CV_Vd_n1587_ac_des) X,c(g:d)(CV_Vd_n1587_ac_des) Y,c(g:d)(CV_Vd_n1607_ac_des) X,c(g:d)(CV_Vd_n1607_ac_des) Y,c(g:d)(CV_Vd_n1627_ac_des) X,c(g:d)(CV_Vd_n1627_ac_des) Y,c(g:d)(CV_Vd_n1647_ac_des) X,c(g:d)(CV_Vd_n1647_ac_des) Y,c(g:d)(CV_Vd_n1667_ac_des) X,c(g:d)(CV_Vd_n1667_ac_des) Y,c(g:d)(CV_Vd_n1687_ac_des) X,c(g:d)(CV_Vd_n1687_ac_des) Y,c(g:d)(CV_Vd_n1707_ac_des) X,c(g:d)(CV_Vd_n1707_ac_des) Y,c(g:d)(CV_Vd_n1727_ac_des) X,c(g:d)(CV_Vd_n1727_ac_des) Y,c(g:d)(CV_Vd_n1747_ac_des) X,c(g:d)(CV_Vd_n1747_ac_des) Y,c(g:d)(CV_Vd_n1767_ac_des) X,c(g:d)(CV_Vd_n1767_ac_des) Y,c(g:d)(CV_Vd_n1787_ac_des) X,c(g:d)(CV_Vd_n1787_ac_des) Y,c(g:d)(CV_Vd_n1807_ac_des) X,c(g:d)(CV_Vd_n1807_ac_des) Y,c(g:d)(CV_Vd_n1827_ac_des) X,c(g:d)(CV_Vd_n1827_ac_des) Y,c(g:d)(CV_Vd_n1847_ac_des) X,c(g:d)(CV_Vd_n1847_ac_des) Y,c(g:d)(CV_Vd_n1867_ac_des) X,c(g:d)(CV_Vd_n1867_ac_des) Y,c(g:d)(CV_Vd_n1887_ac_des) X,c(g:d)(CV_Vd_n1887_ac_des) Y,c(g:d)(CV_Vd_n1907_ac_des) X,c(g:d)(CV_Vd_n1907_ac_des) Y,c(g:d)(CV_Vd_n1927_ac_des) X,c(g:d)(CV_Vd_n1927_ac_des) Y,c(g:d)(CV_Vd_n1947_ac_des) X,c(g:d)(CV_Vd_n1947_ac_des) Y,c(g:d)(CV_Vd_n1967_ac_des) X,c(g:d)(CV_Vd_n1967_ac_des) Y,c(g:d)(CV_Vd_n1987_ac_des) X,c(g:d)(CV_Vd_n1987_ac_des) Y,c(g:d)(CV_Vd_n2007_ac_des) X,c(g:d)(CV_Vd_n2007_ac_des) Y,c(g:d)(CV_Vd_n2027_ac_des) X,c(g:d)(CV_Vd_n2027_ac_des) Y,c(g:d)(CV_Vd_n2047_ac_des) X,c(g:d)(CV_Vd_n2047_ac_des) Y,c(g:d)(CV_Vd_n2067_ac_des) X,c(g:d)(CV_Vd_n2067_ac_des) Y
0.48451766,-2.2217423e-17,0.48451766,-2.2411235e-17,0.48451766,-2.3474196e-17,0.48451766,-2.3533581e-17,0.48451766,-2.2848461e-17,0.48451766,-2.186714e-17,0.48451766,-2.0712482e-17,0.48483182,-1.9458283e-17,0.48483182,-1.8125331e-17,0.48483182,-1.6846307e-17,0.51,-1.7100177e-17,0.48483182,-1.4978751e-17,0.51,-1.517945e-17,0.51,-1.4614051e-17,-,-,0.44385342,-1.3366476e-17,-,-,-,-,0.48451766,-1.3116316e-17,0.48451766,-1.3187222e-17,0.48451766,-1.3029365e-17,0.48451766,-1.2862656e-17,0.50111463,-1.284221e-17,-,-,-,-,0.44027166,-1.2135107e-17,-,-,-,-,0.4183954,-1.1598671e-17,0.41840495,-1.1520117e-17,0.44132259,-1.1600273e-17,0.44168878,-1.1524794e-17,0.44127493,-1.1447631e-17,0.41694048,-1.1274998e-17,0.41762095,-1.120872e-17,0.41727552,-1.1145218e-17,0.41727552,-1.1079903e-17,0.41586763,-1.1011514e-17,0.41410714,-1.0944226e-17,0.41570454,-1.0888649e-17,0.41807839,-1.0837289e-17,0.41839568,-1.0773964e-17,0.43910976,-1.0741036e-17,-,-
0.49051766,-2.2366153e-17,0.49051766,-2.2569818e-17,0.49051766,-2.363424e-17,0.49051766,-2.3743292e-17,0.49051766,-2.3104982e-17,0.49051766,-2.2164188e-17,0.49051766,-2.1051162e-17,0.49083182,-1.9827366e-17,0.49083182,-1.8500517e-17,0.49083182,-1.719766e-17,0.516,-1.7451492e-17,0.49083182,-1.5191177e-17,0.516,-1.5407652e-17,0.516,-1.4772396e-17,-,-,0.44985342,-1.3277855e-17,-,-,-,-,0.49051766,-1.3201116e-17,0.49051766,-1.3027896e-17,0.49051766,-1.3039852e-17,0.49051766,-1.3000116e-17,0.50711463,-1.2793447e-17,-,-,-,-,0.44627166,-1.2176367e-17,-,-,-,-,0.4243954,-1.1639949e-17,0.42440495,-1.1558738e-17,0.44732259,-1.1653243e-17,0.44768878,-1.1578925e-17,0.44727493,-1.1500997e-17,0.42294048,-1.1268886e-17,0.42362095,-1.1198496e-17,0.42327552,-1.1133395e-17,0.42327552,-1.1070704e-17,0.42186763,-1.1027276e-17,0.42010714,-1.0954361e-17,0.42170454,-1.0897687e-17,0.42407839,-1.0843151e-17,0.42439568,-1.0786941e-17,0.44510976,-1.0771737e-17,-,-
0.49651766,-2.2510263e-17,0.49651766,-2.2706748e-17,0.49651766,-2.3788553e-17,0.49651766,-2.3939941e-17,0.49651766,-2.3332991e-17,0.49651766,-2.2446114e-17,0.49651766,-2.137337e-17,0.49683182,-2.0180341e-17,0.49683182,-1.8874321e-17,0.49683182,-1.7560186e-17,0.522,-1.7807077e-17,0.49683182,-1.5419708e-17,0.522,-1.5657498e-17,0.522,-1.4947599e-17,-,-,0.45585342,-1.3360767e-17,-,-,-,-,0.49651766,-1.3297568e-17,0.49651766,-1.3117485e-17,0.49651766,-1.2937177e-17,0.49651766,-1.2903976e-17,0.51311463,-1.2841588e-17,-,-,-,-,0.45227166,-1.2212389e-17,-,-,-,-,0.4303954,-1.1671592e-17,0.43040495,-1.1588927e-17,0.45332259,-1.1722401e-17,0.45368878,-1.1643222e-17,0.45327493,-1.1552174e-17,0.42894048,-1.1298776e-17,0.42962095,-1.1235362e-17,0.42927552,-1.1152203e-17,0.42927552,-1.108445e-17,0.42786763,-1.1008457e-17,0.42610714,-1.0945384e-17,0.42770454,-1.0881562e-17,0.43007839,-1.0825174e-17,0.43039568,-1.0772964e-17,0.45110976,-1.0793175e-17,-,-
0.50251766,-2.265003e-17,0.50251766,-2.2849993e-17,0.50251766,-2.3931773e-17,0.50251766,-2.4123167e-17,0.50251766,-2.3563349e-17,0.50251766,-2.2710691e-17,0.50251766,-2.1676671e-17,0.50283182,-2.0522278e-17,0.50283182,-1.9238767e-17,0.50283182,-1.7925604e-17,0.528,-1.8168549e-17,0.50283182,-1.5681004e-17,0.528,-1.5924101e-17,0.528,-1.5147679e-17,-,-,0.46185342,-1.354543e-17,-,-,-,-,0.50251766,-1.3275852e-17,0.50251766,-1.3262679e-17,0.50251766,-1.304074e-17,0.50251766,-1.2857364e-17,0.51911463,-1.2980953e-17,-,-,-,-,0.45827166,-1.214355e-17,-,-,-,-,0.4363954,-1.1714753e-17,0.43640495,-1.1639164e-17,0.45932259,-1.1735867e-17,0.45968878,-1.1654597e-17,0.45927493,-1.1597159e-17,0.43494048,-1.1331139e-17,0.43562095,-1.1270275e-17,0.43527552,-1.1195004e-17,0.43527552,-1.1125627e-17,0.43386763,-1.1038894e-17,0.43210714,-1.0962443e-17,0.43370454,-1.0896889e-17,0.43607839,-1.0847934e-17,0.43639568,-1.078927e-17,0.45710976,-1.0825124e-17,-,-
0.50851766,-2.2785227e-17,0.50851766,-2.2992437e-17,0.50851766,-2.4065878e-17,0.50851766,-2.4293774e-17,0.50851766,-2.3789492e-17,0.50851766,-2.2955022e-17,0.50851766,-2.1965229e-17,0.50883182,-2.0849752e-17,0.50883182,-1.9604476e-17,0.50883182,-1.8292952e-17,0.534,-1.8533296e-17,0.50883182,-1.59565e-17,0.534,-1.6210742e-17,0.534,-1.5361719e-17,-,-,0.46785342,-1.3415497e-17,-,-,-,-,0.50851766,-1.3271255e-17,0.50851766,-1.3200381e-17,0.50851766,-1.3205425e-17,0.50851766,-1.2952871e-17,0.52511463,-1.3033427e-17,-,-,-,-,0.46427166,-1.2198916e-17,-,-,-,-,0.4423954,-1.1780974e-17,0.44240495,-1.1695344e-17,0.46532259,-1.1685525e-17,0.46568878,-1.1692946e-17,0.46527493,-1.1630158e-17,0.44094048,-1.1362807e-17,0.44162095,-1.1298963e-17,0.44127552,-1.1225702e-17,0.44127552,-1.1146508e-17,0.43986763,-1.1073733e-17,0.43810714,-1.0994384e-17,0.43970454,-1.0936149e-17,0.44207839,-1.0877636e-17,0.44239568,-1.0818944e-17,0.46310976,-1.0863856e-17,-,-
0.51451766,-2.2916162e-17,0.51451766,-2.3125138e-17,0.51451766,-2.4193708e-17,0.51451766,-2.4454294e-17,0.51451766,-2.3993762e-17,0.51451766,-2.3197359e-17,0.51451766,-2.2239488e-17,0.51483182,-2.116409e-17,0.51483182,-1.9953057e-17,0.51483182,-1.8656924e-17,0.54,-1.8894613e-17,0.51483182,-1.624888e-17,0.54,-1.6519574e-17,0.54,-1.5602278e-17,-,-,0.47385342,-1.3470283e-17,-,-,-,-,0.51451766,-1.3308181e-17,0.51451766,-1.3161305e-17,0.51451766,-1.3122293e-17,0.51451766,-1.3137085e-17,0.53111463,-1.3004858e-17,-,-,-,-,0.47027166,-1.2282273e-17,-,-,-,-,0.4483954,-1.1855233e-17,0.44840495,-1.1754794e-17,0.47132259,-1.1695311e-17,0.47168878,-1.1619094e-17,0.47127493,-1.1557265e-17,0.44694048,-1.1417559e-17,0.44762095,-1.1337007e-17,0.44727552,-1.126525e-17,0.44727552,-1.1188047e-17,0.44586763,-1.1106166e-17,0.44410714,-1.1022112e-17,0.44570454,-1.0962633e-17,0.44807839,-1.0903825e-17,0.44839568,-1.0840559e-17,0.46910976,-1.0910151e-17,-,-
0.52051766,-2.3043343e-17,0.52051766,-2.325284e-17,0.52051766,-2.4315985e-17,0.52051766,-2.460798e-17,0.52051766,-2.4182095e-17,0.52051766,-2.341861e-17,0.52051766,-2.2500143e-17,0.52083182,-2.1462501e-17,0.52083182,-2.0291023e-17,0.52083182,-1.902465e-17,0.546,-1.925283e-17,0.52083182,-1.6561146e-17,0.546,-1.6841661e-17,0.546,-1.5867002e-17,-,-,0.47985342,-1.3451689e-17,-,-,-,-,0.52051766,-1.3424426e-17,0.52051766,-1.3197931e-17,0.52051766,-1.3112957e-17,0.52051766,-1.3111325e-17,0.53711463,-1.2912046e-17,-,-,-,-,0.47627166,-1.2314962e-17,-,-,-,-,0.4543954,-1.1859258e-17,0.45440495,-1.177929e-17,0.47732259,-1.1756708e-17,0.47768878,-1.165989e-17,0.47727493,-1.1586134e-17,0.45294048,-1.1475394e-17,0.45362095,-1.1392232e-17,0.45327552,-1.1314e-17,0.45327552,-1.1241984e-17,0.45186763,-1.1139017e-17,0.45010714,-1.1055587e-17,0.45170454,-1.09937e-17,0.45407839,-1.0945422e-17,0.45439568,-1.0872059e-17,0.47510976,-1.0942615e-17,-,-
0.52651766,-2.3166287e-17,0.52651766,-2.3378108e-17,0.52651766,-2.4430645e-17,0.52651766,-2.4751977e-17,0.52651766,-2.4359867e-17,0.52651766,-2.3625273e-17,0.52651766,-2.2749246e-17,0.52683182,-2.1748778e-17,0.52683182,-2.0617037e-17,0.52683182,-1.9381017e-17,0.552,-1.9605996e-17,0.52683182,-1.6890241e-17,0.552,-1.7175969e-17,0.552,-1.6145073e-17,-,-,0.48585342,-1.3570597e-17,-,-,-,-,0.52651766,-1.351868e-17,0.52651766,-1.3302478e-17,0.52651766,-1.3118981e-17,0.52651766,-1.3016364e-17,0.54311463,-1.2982362e-17,-,-,-,-,0.48227166,-1.2311555e-17,-,-,-,-,0.4603954,-1.1871868e-17,0.46040495,-1.182175e-17,0.48332259,-1.1809186e-17,0.48368878,-1.173496e-17,0.48327493,-1.1644215e-17,0.45894048,-1.15383e-17,0.45962095,-1.1464405e-17,0.45927552,-1.136596e-17,0.45927552,-1.129099e-17,0.45786763,-1.1194424e-17,0.45610714,-1.1105117e-17,0.45770454,-1.1038612e-17,0.46007839,-1.0984253e-17,0.46039568,-1.0915468e-17,0.48110976,-1.09708e-17,-,-
0.53251766,-2.3286121e-17,0.53251766,-2.3500171e-17,0.53251766,-2.4540447e-17,0.53251766,-2.4887919e-17,0.53251766,-2.4524478e-17,0.53251766,-2.3826852e-17,0.53251766,-2.2976023e-17,0.53283182,-2.2021824e-17,0.53283182,-2.0930848e-17,0.53283182,-1.9729778e-17,0.558,-1.9953394e-17,0.53283182,-1.7231961e-17,0.558,-1.7528763e-17,0.558,-1.644322e-17,-,-,0.49185342,-1.362324e-17,-,-,-,-,0.53251766,-1.3649808e-17,0.53251766,-1.3436961e-17,0.53251766,-1.320316e-17,0.53251766,-1.3008085e-17,0.54911463,-1.3067614e-17,-,-,-,-,0.48827166,-1.2282905e-17,-,-,-,-,0.4663954,-1.1838483e-17,0.46640495,-1.1740682e-17,0.48932259,-1.1846448e-17,0.48968878,-1.1767524e-17,0.48927493,-1.1682589e-17,0.46494048,-1.154886e-17,0.46562095,-1.1475186e-17,0.46527552,-1.1399217e-17,0.46527552,-1.1339465e-17,0.46386763,-1.1260863e-17,0.46210714,-1.1148324e-17,0.46370454,-1.1086369e-17,0.46607839,-1.103344e-17,0.46639568,-1.0964039e-17,0.48710976,-1.092582e-17,-,-
0.53851766,-2.3402645e-17,0.53851766,-2.3621129e-17,0.53851766,-2.4649133e-17,0.53851766,-2.5017132e-17,0.53851766,-2.467246e-17,0.53851766,-2.4017701e-17,0.53851766,-2.3204484e-17,0.53883182,-2.2283583e-17,0.53883182,-2.1234147e-17,0.53883182,-2.0070098e-17,0.564,-2.0292814e-17,0.53883182,-1.758645e-17,0.564,-1.7886862e-17,0.564,-1.6763174e-17,-,-,0.49785342,-1.3708737e-17,-,-,-,-,0.53851766,-1.3649427e-17,0.53851766,-1.351932e-17,0.53851766,-1.3323583e-17,0.53851766,-1.3108211e-17,0.55511463,-1.3165073e-17,-,-,-,-,0.49427166,-1.2338772e-17,-,-,-,-,0.4723954,-1.1900476e-17,0.47240495,-1.1793737e-17,0.49532259,-1.183224e-17,0.49568878,-1.1815571e-17,0.49527493,-1.1715171e-17,0.47094048,-1.1528611e-17,0.47162095,-1.1502337e-17,0.47127552,-1.1437162e-17,0.47127552,-1.1346838e-17,0.46986763,-1.1272511e-17,0.46810714,-1.1200889e-17,0.46970454,-1.11366e-17,0.47207839,-1.106541e-17,0.47239568,-1.1008537e-17,0.49310976,-1.093429e-17,-,-
0.54451766,-2.351576e-17,0.54451766,-2.3738781e-17,0.54451766,-2.4757588e-17,0.54451766,-2.5141243e-17,0.54451766,-2.4823534e-17,0.54451766,-2.4200925e-17,0.54451766,-2.341935e-17,0.54483182,-2.2535075e-17,0.54483182,-2.1525997e-17,0.54483182,-2.0402015e-17,0.57,-2.062244e-17,0.54483182,-1.7937346e-17,0.57,-1.8246906e-17,0.57,-1.7093563e-17,-,-,0.50385342,-1.3835616e-17,-,-,-,-,0.54451766,-1.3737931e-17,0.54451766,-1.3536475e-17,0.54451766,-1.3413723e-17,0.54451766,-1.3188019e-17,0.56111463,-1.3308877e-17,-,-,-,-,0.50027166,-1.242289e-17,-,-,-,-,0.4783954,-1.1969814e-17,0.47840495,-1.1860457e-17,0.50132259,-1.1827564e-17,0.50168878,-1.1739342e-17,0.50127493,-1.1685735e-17,0.47694048,-1.1511095e-17,0.47762095,-1.1441972e-17,0.47727552,-1.137282e-17,0.47727552,-1.1312442e-17,0.47586763,-1.1319435e-17,0.47410714,-1.1224568e-17,0.47570454,-1.1140515e-17,0.47807839,-1.1093886e-17,0.47839568,-1.1029381e-17,0.49910976,-1.0974989e-17,-,-
0.55051766,-2.3626586e-17,0.55051766,-2.3853113e-17,0.55051766,-2.4861494e-17,0.55051766,-2.5261649e-17,0.55051766,-2.4974139e-17,0.55051766,-2.4389845e-17,0.55051766,-2.3621175e-17,0.55083182,-2.2776045e-17,0.55083182,-2.1808249e-17,0.55083182,-2.0725086e-17,0.576,-2.094232e-17,0.55083182,-1.8299332e-17,0.576,-1.861347e-17,0.576,-1.7440796e-17,-,-,0.50985342,-1.3955647e-17,-,-,-,-,0.55051766,-1.3853252e-17,0.55051766,-1.3604784e-17,0.55051766,-1.3459777e-17,0.55051766,-1.3322593e-17,0.56711463,-1.3280992e-17,-,-,-,-,0.50627166,-1.2534683e-17,-,-,-,-,0.4843954,-1.1999552e-17,0.48440495,-1.1909254e-17,0.50732259,-1.1888098e-17,0.50768878,-1.1794673e-17,0.50727493,-1.1697755e-17,0.48294048,-1.1554399e-17,0.48362095,-1.1487482e-17,0.48327552,-1.1406791e-17,0.48327552,-1.1328724e-17,0.48186763,-1.1228039e-17,0.48010714,-1.1201179e-17,0.48170454,-1.1137947e-17,0.48407839,-1.1050014e-17,0.48439568,-1.1026727e-17,0.50510976,-1.1014634e-17,-,-
0.55651766,-2.3734438e-17,0.55651766,-2.3963474e-17,0.55651766,-2.4964775e-17,0.55651766,-2.5354255e-17,0.55651766,-2.511963e-17,0.55651766,-2.4555851e-17,0.55651766,-2.3830653e-17,0.55683182,-2.3004453e-17,0.55683182,-2.2078894e-17,0.55683182,-2.1045704e-17,0.582,-2.1250399e-17,0.55683182,-1.8663694e-17,0.582,-1.8986535e-17,0.582,-1.7799897e-17,-,-,0.51585342,-1.3997784e-17,-,-,-,-,0.55651766,-1.3920999e-17,0.55651766,-1.3713012e-17,0.55651766,-1.350585e-17,0.55651766,-1.3357256e-17,0.57311463,-1.3378202e-17,-,-,-,-,0.51227166,-1.2508058e-17,-,-,-,-,0.4903954,-1.1992163e-17,0.49040495,-1.1962961e-17,0.51332259,-1.1955123e-17,0.51368878,-1.1861269e-17,0.51327493,-1.1737764e-17,0.48894048,-1.161253e-17,0.48962095,-1.1547809e-17,0.48927552,-1.1463965e-17,0.48927552,-1.1376027e-17,0.48786763,-1.1263882e-17,0.48610714,-1.1179808e-17,0.48770454,-1.1129727e-17,0.49007839,-1.1059647e-17,0.49039568,-1.0986597e-17,0.51110976,-1.1048238e-17,-,-
0.56251766,-2.3838966e-17,0.56251766,-2.4064887e-17,0.56251766,-2.5064078e-17,0.56251766,-2.5467469e-17,0.56251766,-2.5258466e-17,0.56251766,-2.4718091e-17,0.56251766,-2.4020044e-17,0.56283182,-2.3231016e-17,0.56283182,-2.233751e-17,0.56283182,-2.134005e-17,0.588,-2.1547365e-17,0.56283182,-1.9026737e-17,0.588,-1.932833e-17,0.588,-1.8167694e-17,-,-,0.52185342,-1.4136443e-17,-,-,-,-,0.56251766,-1.4024173e-17,0.56251766,-1.3805072e-17,0.56251766,-1.3580308e-17,0.56251766,-1.3397064e-17,0.57911463,-1.3441935e-17,-,-,-,-,0.51827166,-1.2439604e-17,-,-,-,-,0.4963954,-1.1983701e-17,0.49640495,-1.1888008e-17,0.51932259,-1.2030895e-17,0.51968878,-1.1925986e-17,0.51927493,-1.1823039e-17,0.49494048,-1.1634299e-17,0.49562095,-1.1573693e-17,0.49527552,-1.1496371e-17,0.49527552,-1.1418931e-17,0.49386763,-1.1353429e-17,0.49210714,-1.1233809e-17,0.49370454,-1.1146184e-17,0.49607839,-1.1112438e-17,0.49639568,-1.1016173e-17,0.51710976,-1.1099412e-17,-,-
0.56851766,-2.3940578e-17,0.56851766,-2.4168534e-17,0.56851766,-2.5162011e-17,0.56851766,-2.5599861e-17,0.56851766,-2.5395761e-17,0.56851766,-2.4876966e-17,0.56851766,-2.4205575e-17,0.56883182,-2.3445463e-17,0.56883182,-2.2588627e-17,0.56883182,-2.1630584e-17,0.594,-2.1832598e-17,0.56883182,-1.9387621e-17,0.594,-1.9687888e-17,0.594,-1.8530528e-17,-,-,0.52785342,-1.42362e-17,-,-,-,-,0.56851766,-1.4110123e-17,0.56851766,-1.3863128e-17,0.56851766,-1.3691856e-17,0.56851766,-1.3491927e-17,0.58511463,-1.3542596e-17,-,-,-,-,0.52427166,-1.2515802e-17,-,-,-,-,0.5023954,-1.2050256e-17,0.50240495,-1.1932229e-17,0.52532259,-1.2094064e-17,0.52568878,-1.1990414e-17,0.52527493,-1.1893684e-17,0.50094048,-1.1649237e-17,0.50162095,-1.1600988e-17,0.50127552,-1.1516767e-17,0.50127552,-1.1454676e-17,0.49986763,-1.1381736e-17,0.49810714,-1.1272165e-17,0.49970454,-1.1231603e-17,0.50207839,-1.1144304e-17,0.50239568,-1.1087552e-17,0.52310976,-1.1021791e-17,-,-
0.57451766,-2.4039693e-17,0.57451766,-2.426964e-17,0.57451766,-2.5258512e-17,0.57451766,-2.5707584e-17,0.57451766,-2.5531642e-17,0.57451766,-2.5033261e-17,0.57451766,-2.438513e-17,0.57483182,-2.365198e-17,0.57483182,-2.2826971e-17,0.57483182,-2.1910358e-17,0.6,-2.2105625e-17,0.57483182,-1.9749628e-17,0.6,-2.0045925e-17,0.6,-1.8893792e-17,-,-,0.53385342,-1.4352315e-17,-,-,-,-,0.57451766,-1.420383e-17,0.57451766,-1.3993142e-17,0.57451766,-1.3741728e-17,0.57451766,-1.3575698e-17,0.59111463,-1.3592637e-17,-,-,-,-,0.53027166,-1.2654837e-17,-,-,-,-,0.5083954,-1.2121859e-17,0.50840495,-1.2013084e-17,0.53132259,-1.1985397e-17,0.53168878,-1.1972072e-17,0.53127493,-1.1945691e-17,0.50694048,-1.1606808e-17,0.50762095,-1.1551828e-17,0.50727552,-1.1508211e-17,0.50727552,-1.1467626e-17,0.50586763,-1.1394342e-17,0.50410714,-1.13271e-17,0.50570454,-1.124507e-17,0.50807839,-1.1175912e-17,0.50839568,-1.1122065e-17,0.52910976,-1.1064274e-17,-,-
0.58051766,-2.4135811e-17,0.58051766,-2.4365031e-17,0.58051766,-2.5353445e-17,0.58051766,-2.5813384e-17,0.58051766,-2.5663149e-17,0.58051766,-2.5184133e-17,0.58051766,-2.4558099e-17,0.58083182,-2.3850342e-17,0.58083182,-2.3057964e-17,0.58083182,-2.2177986e-17,-,-,0.58083182,-2.0059622e-17,-,-,-,-,-,-,0.53985342,-1.4478041e-17,-,-,-,-,0.58051766,-1.4307349e-17,0.58051766,-1.4054448e-17,0.58051766,-1.3829219e-17,0.58051766,-1.3651938e-17,0.59711463,-1.3640401e-17,-,-,-,-,0.53627166,-1.2796651e-17,-,-,-,-,0.5143954,-1.2192147e-17,0.51440495,-1.2078719e-17,0.53732259,-1.1993254e-17,0.53768878,-1.1912237e-17,0.53727493,-1.1862045e-17,0.51294048,-1.16479e-17,0.51362095,-1.1574056e-17,0.51327552,-1.1487227e-17,0.51327552,-1.1409861e-17,0.51186763,-1.1376397e-17,0.51010714,-1.1376825e-17,0.51170454,-1.129956e-17,0.51407839,-1.1243477e-17,0.51439568,-1.1126083e-17,0.53510976,-1.112205e-17,-,-
0.58651766,-2.423121e-17,0.58651766,-2.4458171e-17,0.58651766,-2.5447911e-17,0.58651766,-2.5918478e-17,0.58651766,-2.5789824e-17,0.58651766,-2.5331124e-17,0.58651766,-2.4726101e-17,0.58683182,-2.404182e-17,0.58683182,-2.3276918e-17,0.58683182,-2.2436457e-17,-,-,0.58683182,-2.0401657e-17,-,-,-,-,-,-,0.54585342,-1.4614038e-17,-,-,-,-,0.58651766,-1.4426419e-17,0.58651766,-1.4139197e-17,0.58651766,-1.3928691e-17,0.58651766,-1.3682011e-17,0.6,-1.3683906e-17,-,-,-,-,0.54227166,-1.2659909e-17,-,-,-,-,0.5203954,-1.2196583e-17,0.52040495,-1.2134391e-17,0.54332259,-1.2026078e-17,0.54368878,-1.198246e-17,0.54327493,-1.1909394e-17,0.51894048,-1.1723735e-17,0.51962095,-1.1637699e-17,0.51927552,-1.1531086e-17,0.51927552,-1.1460113e-17,0.51786763,-1.1366729e-17,0.51610714,-1.1278709e-17,0.51770454,-1.1238085e-17,0.52007839,-1.1159683e-17,0.52039568,-1.1117623e-17,0.54110976,-1.1162331e-17,-,-
0.59251766,-2.4323715e-17,0.59251766,-2.4552336e-17,0.59251766,-2.5541377e-17,0.59251766,-2.6021273e-17,0.59251766,-2.5912765e-17,0.59251766,-2.5473216e-17,0.59251766,-2.4888211e-17,0.59283182,-2.4225796e-17,0.59283182,-2.3487423e-17,0.59283182,-2.2682837e-17,-,-,0.59283182,-2.0751506e-17,-,-,-,-,-,-,0.55185342,-1.4772423e-17,-,-,-,-,0.59251766,-1.4554519e-17,0.59251766,-1.4236689e-17,0.59251766,-1.3995633e-17,0.59251766,-1.379902e-17,-,-,-,-,-,-,0.54827166,-1.2640135e-17,-,-,-,-,0.5263954,-1.2087041e-17,0.52640495,-1.2075202e-17,0.54932259,-1.2117135e-17,0.54968878,-1.2001305e-17,0.54927493,-1.194463e-17,0.52494048,-1.1778777e-17,0.52562095,-1.16897e-17,0.52527552,-1.1594815e-17,0.52527552,-1.1513849e-17,0.52386763,-1.1411621e-17,0.52210714,-1.1331434e-17,0.52370454,-1.124632e-17,0.52607839,-1.1228635e-17,0.52639568,-1.111158e-17,0.54710976,-1.1225866e-17,-,-
